doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,clientName,clientType
10.60692/dheda-d3z45,iapx.bsycxq,2020,Text,Spherical Wave Array Based Positioning for Vehicular Scenarios,OpenAlex,0,1,0,1,0,2024-06-01T22:04:45Z,2024-06-05T22:04:41Z,1,,,,,Greater South Information System,repository
10.60692/zejec-nbb16,iapx.bsycxq,2020,Text,Spherical Wave Array Based Positioning for Vehicular Scenarios,OpenAlex,0,1,0,0,1,2024-06-01T22:04:45Z,2024-06-05T22:04:41Z,1,,,,,Greater South Information System,repository
10.60692/7m1h0-qfe19,iapx.bsycxq,2020,Text,Connected Automated Driving: A Model-Based Approach to the Analysis of Basic Awareness Services,OpenAlex,0,1,0,1,0,2024-06-05T04:27:40Z,2024-06-09T04:27:21Z,1,,,,,Greater South Information System,repository
10.60692/sv8b9-xc302,iapx.bsycxq,2020,Text,Connected Automated Driving: A Model-Based Approach to the Analysis of Basic Awareness Services,OpenAlex,0,1,0,0,1,2024-06-05T04:27:40Z,2024-06-09T04:27:21Z,1,,,,,Greater South Information System,repository
10.60692/64eqv-t0211,iapx.bsycxq,2021,Text,Litter decomposition above the treeline in alpine regions: A mini review,OpenAlex,0,1,0,1,0,2024-06-06T07:02:35Z,2024-06-10T07:01:51Z,1,,,,,Greater South Information System,repository
10.60692/nqv0k-m7a28,iapx.bsycxq,2021,Text,Litter decomposition above the treeline in alpine regions: A mini review,OpenAlex,0,1,0,0,1,2024-06-06T07:02:35Z,2024-06-10T07:01:51Z,1,,,,,Greater South Information System,repository
10.60692/4jk9v-3tk20,iapx.bsycxq,2022,Text,A consensus document on definition and diagnostic criteria for orthorexia nervosa,OpenAlex,0,1,0,1,0,2024-06-06T13:19:30Z,2024-06-10T13:19:28Z,1,,,,,Greater South Information System,repository
10.60692/89xd3-fby71,iapx.bsycxq,2022,Text,A consensus document on definition and diagnostic criteria for orthorexia nervosa,OpenAlex,0,1,0,0,1,2024-06-06T13:19:30Z,2024-06-10T13:19:28Z,1,,,,,Greater South Information System,repository
10.60692/e0kba-2n810,iapx.bsycxq,2022,Text,SwitchNet: A modular neural network for adaptive relation extraction,OpenAlex,0,1,0,1,0,2024-06-06T13:47:43Z,2024-06-10T13:47:36Z,1,,,,,Greater South Information System,repository
10.60692/j036c-a8k66,iapx.bsycxq,2022,Text,SwitchNet: A modular neural network for adaptive relation extraction,OpenAlex,0,1,0,0,1,2024-06-06T13:47:43Z,2024-06-10T13:47:36Z,1,,,,,Greater South Information System,repository
10.60692/drbpp-rsm33,iapx.bsycxq,2022,Text,Privacy Guarantees for Cloud-based State Estimation using Partially Homomorphic Encryption,OpenAlex,0,1,0,1,0,2024-06-10T10:57:17Z,2024-06-10T10:57:18Z,1,,,,,Greater South Information System,repository
10.60692/jy8ka-hf370,iapx.bsycxq,2022,Text,Privacy Guarantees for Cloud-based State Estimation using Partially Homomorphic Encryption,OpenAlex,0,1,0,0,0,2024-06-10T10:57:17Z,2024-06-10T10:57:18Z,1,,,,,Greater South Information System,repository
10.60692/9fmzb-08e02,iapx.bsycxq,2024,Text,Sensitivities of mammals to capture and tagging: faster recovery in human-disturbed landscapes,OpenAlex,0,1,0,1,0,2024-06-14T10:47:19Z,2024-06-18T10:47:13Z,1,,,,,Greater South Information System,repository
10.60692/x7cg1-85p07,iapx.bsycxq,2024,Text,Sensitivities of mammals to capture and tagging: faster recovery in human-disturbed landscapes,OpenAlex,0,1,0,0,1,2024-06-14T10:47:19Z,2024-06-18T10:47:13Z,1,,,,,Greater South Information System,repository
10.5281/zenodo.11469702,cern.zenodo,2024,Dataset,TCM: Benchmark Datasets for Predictive Maintenance in Steel Manufacturing,Zenodo,0,0,1,1,0,2024-06-18T19:17:32Z,2024-06-22T10:14:08Z,1,,,,,Zenodo,repository
10.5281/zenodo.11469701,cern.zenodo,2024,Dataset,TCM: Benchmark Datasets for Predictive Maintenance in Steel Manufacturing,Zenodo,0,0,1,0,1,2024-06-18T19:17:33Z,2024-06-22T10:14:08Z,1,,,,,Zenodo,repository
10.6084/m9.figshare.26122756,figshare.ars,2024,Text,"Additional file 1 of Belonging, happiness, freedom and empowerment—a qualitative study of patients’ understanding of health in early rheumatoid arthritis",figshare,0,1,0,1,0,2024-06-28T04:01:36Z,2024-08-18T21:13:48Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26122756.v1,figshare.ars,2024,Text,"Additional file 1 of Belonging, happiness, freedom and empowerment—a qualitative study of patients’ understanding of health in early rheumatoid arthritis",figshare,0,1,0,1,0,2024-06-28T04:01:36Z,2024-08-18T21:13:48Z,1,,,,,figshare Academic Research System,repository
10.60692/d023r-v5x41,iapx.bsycxq,2011,Text,Factors affecting commencement and cessation of betel quid chewing behaviour in Malaysian adults,OpenAlex,0,1,0,1,0,2024-07-03T11:51:14Z,2024-07-03T11:51:15Z,1,,,,,Greater South Information System,repository
10.60692/wyzna-kac49,iapx.bsycxq,2011,Text,Factors affecting commencement and cessation of betel quid chewing behaviour in Malaysian adults,OpenAlex,0,1,0,0,1,2024-07-03T11:51:14Z,2024-07-03T11:51:15Z,1,,,,,Greater South Information System,repository
10.60692/ask22-wt322,iapx.bsycxq,2021,Text,Comparative phylogeography uncovers evolutionary past of Holarctic dragonflies,OpenAlex,0,1,0,1,0,2024-07-05T13:56:02Z,2024-07-05T13:56:03Z,1,,,,,Greater South Information System,repository
10.60692/mnw8b-56e03,iapx.bsycxq,2021,Text,Comparative phylogeography uncovers evolutionary past of Holarctic dragonflies,OpenAlex,0,1,0,0,1,2024-07-05T13:56:02Z,2024-07-05T13:56:03Z,1,,,,,Greater South Information System,repository
10.60692/334bv-cx045,iapx.bsycxq,2022,Text,"Understanding the structure, characteristics, and future of collective intelligence using local and global bibliometric analyses",OpenAlex,0,1,0,0,1,2024-07-08T19:19:22Z,2024-07-08T19:19:23Z,1,,,,,Greater South Information System,repository
10.60692/pmxe5-p6231,iapx.bsycxq,2022,Text,"Understanding the structure, characteristics, and future of collective intelligence using local and global bibliometric analyses",OpenAlex,0,1,0,1,0,2024-07-08T19:19:22Z,2024-07-08T19:19:23Z,1,,,,,Greater South Information System,repository
10.60692/af7vc-m3663,iapx.bsycxq,2015,Text,The impact of CRM on QoE : An exploratory study from mobile phone industry in Morocco,OpenAlex,0,1,0,1,0,2024-07-10T06:46:26Z,2024-07-10T06:46:27Z,1,,,,,Greater South Information System,repository
10.60692/k67mz-7by80,iapx.bsycxq,2015,Text,The impact of CRM on QoE : An exploratory study from mobile phone industry in Morocco,OpenAlex,0,1,0,0,1,2024-07-10T06:46:26Z,2024-07-10T06:46:27Z,1,,,,,Greater South Information System,repository
10.60692/r3bsk-16r37,iapx.bsycxq,2020,Text,Machine Learning and Knowledge Discovery in Databases,OpenAlex,0,1,0,1,0,2024-07-18T11:40:52Z,2024-07-18T11:40:53Z,1,,,,,Greater South Information System,repository
10.60692/y4znf-a9281,iapx.bsycxq,2020,Text,Machine Learning and Knowledge Discovery in Databases,OpenAlex,0,1,0,0,1,2024-07-18T11:40:52Z,2024-07-18T11:40:53Z,1,,,,,Greater South Information System,repository
10.60692/a3jj3-qt742,iapx.bsycxq,2023,Text,Adaptive secure malware efficient machine learning algorithm for healthcare data,OpenAlex,0,1,0,1,0,2024-07-23T19:31:40Z,2024-07-23T19:32:10Z,1,,,,,Greater South Information System,repository
10.60692/hc6s8-hkq80,iapx.bsycxq,2023,Text,Adaptive secure malware efficient machine learning algorithm for healthcare data,OpenAlex,0,1,0,0,1,2024-07-23T19:31:40Z,2024-07-23T19:32:10Z,1,,,,,Greater South Information System,repository
10.60692/wp3t6-n9x88,iapx.bsycxq,2021,Text,"Effects of ambient climate and three warming treatments on fruit production in an alpine, subarctic meadow community",OpenAlex,0,1,0,0,1,2024-07-24T05:31:35Z,2024-07-24T05:31:36Z,1,,,,,Greater South Information System,repository
10.60692/zm52z-yzt73,iapx.bsycxq,2021,Text,"Effects of ambient climate and three warming treatments on fruit production in an alpine, subarctic meadow community",OpenAlex,0,1,0,1,0,2024-07-24T05:31:35Z,2024-07-24T05:31:36Z,1,,,,,Greater South Information System,repository
10.6084/m9.figshare.26367981,figshare.ars,2024,Text,Additional file 1 of Healthcare leaders’ experiences of implementing artificial intelligence for medical history-taking and triage in Swedish primary care: an interview study,figshare,0,1,0,1,0,2024-07-25T04:20:23Z,2024-07-25T04:28:30Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26367981.v1,figshare.ars,2024,Text,Additional file 1 of Healthcare leaders’ experiences of implementing artificial intelligence for medical history-taking and triage in Swedish primary care: an interview study,figshare,0,1,0,1,0,2024-07-25T04:20:23Z,2024-07-25T04:28:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7365222,figshare.ars,2024,Collection,Healthcare leaders’ experiences of implementing artificial intelligence for medical history-taking and triage in Swedish primary care: an interview study,figshare,0,1,0,1,0,2024-07-25T04:20:24Z,2024-07-25T04:20:25Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7365222.v1,figshare.ars,2024,Collection,Healthcare leaders’ experiences of implementing artificial intelligence for medical history-taking and triage in Swedish primary care: an interview study,figshare,0,1,0,1,0,2024-07-25T04:20:24Z,2024-07-25T04:20:25Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.26565839,figshare.ars,2024,Text,Additional file 1 of Machine learning for early prediction of acute myocardial infarction or death in acute chest pain patients using electrocardiogram and blood tests at presentation,figshare,0,1,0,1,0,2024-08-13T10:33:05Z,2024-08-14T10:33:02Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26565839.v1,figshare.ars,2024,Text,Additional file 1 of Machine learning for early prediction of acute myocardial infarction or death in acute chest pain patients using electrocardiogram and blood tests at presentation,figshare,0,1,0,1,0,2024-08-13T10:33:05Z,2024-08-14T10:34:03Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6576428,figshare.ars,2024,Collection,Machine learning for early prediction of acute myocardial infarction or death in acute chest pain patients using electrocardiogram and blood tests at presentation,figshare,0,1,0,1,0,2024-08-13T10:33:06Z,2024-08-13T10:33:07Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6576428.v1,figshare.ars,2024,Collection,Machine learning for early prediction of acute myocardial infarction or death in acute chest pain patients using electrocardiogram and blood tests at presentation,figshare,0,1,0,1,0,2024-08-13T10:33:06Z,2024-08-13T10:33:07Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.26595521,figshare.ars,2024,Text,Additional file 1 of Decision-making on the fly: a qualitative study of physicians in out-of-hospital emergency medical services,figshare,0,1,0,1,0,2024-08-13T17:33:25Z,2024-08-14T12:14:11Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26595521.v1,figshare.ars,2024,Text,Additional file 1 of Decision-making on the fly: a qualitative study of physicians in out-of-hospital emergency medical services,figshare,0,1,0,1,0,2024-08-13T17:33:25Z,2024-08-14T12:14:11Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26595524,figshare.ars,2024,Text,Additional file 2 of Decision-making on the fly: a qualitative study of physicians in out-of-hospital emergency medical services,figshare,0,1,0,1,0,2024-08-13T17:33:27Z,2024-08-14T12:14:08Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26595524.v1,figshare.ars,2024,Text,Additional file 2 of Decision-making on the fly: a qualitative study of physicians in out-of-hospital emergency medical services,figshare,0,1,0,1,0,2024-08-13T17:33:27Z,2024-08-14T12:14:08Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6685740,figshare.ars,2024,Collection,Decision-making on the fly: a qualitative study of physicians in out-of-hospital emergency medical services,figshare,0,1,0,1,0,2024-08-13T17:33:28Z,2024-08-13T17:33:29Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6685740.v1,figshare.ars,2024,Collection,Decision-making on the fly: a qualitative study of physicians in out-of-hospital emergency medical services,figshare,0,1,0,1,0,2024-08-13T17:33:28Z,2024-08-13T17:33:29Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613559,figshare.ars,2024,Text,Additional file 1 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:27Z,2024-08-15T03:18:42Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613559.v1,figshare.ars,2024,Text,Additional file 1 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:27Z,2024-08-15T03:19:17Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613562,figshare.ars,2024,Text,Additional file 2 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:28Z,2024-08-15T03:19:09Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613562.v1,figshare.ars,2024,Text,Additional file 2 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:28Z,2024-08-15T03:18:28Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613565,figshare.ars,2024,Text,Additional file 3 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:30Z,2024-08-15T03:18:25Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613565.v1,figshare.ars,2024,Text,Additional file 3 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:30Z,2024-08-15T03:19:01Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613568,figshare.ars,2024,Text,Additional file 4 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:32Z,2024-08-15T03:19:03Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613568.v1,figshare.ars,2024,Text,Additional file 4 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:32Z,2024-08-15T03:19:12Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613571,figshare.ars,2024,Text,Additional file 5 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:33Z,2024-08-15T03:19:16Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26613571.v1,figshare.ars,2024,Text,Additional file 5 of Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:33Z,2024-08-15T03:19:07Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6810877,figshare.ars,2024,Collection,Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:35Z,2024-08-13T22:32:36Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6810877.v1,figshare.ars,2024,Collection,Health literacy in individuals with knee pain—a mixed methods study,figshare,0,1,0,1,0,2024-08-13T22:32:35Z,2024-08-13T22:32:35Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.26618170,figshare.ars,2024,Text,Additional file 1 of A focus groups study of staff team experiences of providing interdisciplinary rehabilitation for people with dementia and their caregivers—a co-creative journey,figshare,0,1,0,1,0,2024-08-14T00:13:35Z,2024-08-15T07:37:37Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26618170.v1,figshare.ars,2024,Text,Additional file 1 of A focus groups study of staff team experiences of providing interdisciplinary rehabilitation for people with dementia and their caregivers—a co-creative journey,figshare,0,1,0,1,0,2024-08-14T00:13:35Z,2024-08-15T07:37:41Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6841002,figshare.ars,2024,Collection,A focus groups study of staff team experiences of providing interdisciplinary rehabilitation for people with dementia and their caregivers—a co-creative journey,figshare,0,1,0,1,0,2024-08-14T00:13:36Z,2024-08-14T00:13:37Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6841002.v1,figshare.ars,2024,Collection,A focus groups study of staff team experiences of providing interdisciplinary rehabilitation for people with dementia and their caregivers—a co-creative journey,figshare,0,1,0,1,0,2024-08-14T00:13:36Z,2024-08-14T00:13:37Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.24604022,figshare.ars,2024,Text,Additional file 2 of School-based physical activity in relation to active travel – a cluster randomized controlled trial among adolescents enrolled in the school in motion study in Norway,figshare,0,1,0,1,0,2024-08-14T07:33:42Z,2024-08-16T10:58:15Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.24604022.v1,figshare.ars,2024,Text,Additional file 2 of School-based physical activity in relation to active travel – a cluster randomized controlled trial among adolescents enrolled in the school in motion study in Norway,figshare,0,1,0,1,0,2024-08-14T07:33:42Z,2024-08-16T10:58:15Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26704872,figshare.ars,2024,Text,Additional file 1 of Factors influencing hospitalization or emergency department visits and mortality in type 2 diabetes following the onset of new cardiovascular diagnoses in a population-based study,figshare,0,1,0,1,0,2024-08-15T05:35:25Z,2024-08-15T05:35:27Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26704872.v1,figshare.ars,2024,Text,Additional file 1 of Factors influencing hospitalization or emergency department visits and mortality in type 2 diabetes following the onset of new cardiovascular diagnoses in a population-based study,figshare,0,1,0,1,0,2024-08-15T05:35:25Z,2024-08-15T05:35:27Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26704875,figshare.ars,2024,Text,Additional file 2 of Factors influencing hospitalization or emergency department visits and mortality in type 2 diabetes following the onset of new cardiovascular diagnoses in a population-based study,figshare,0,1,0,1,0,2024-08-15T05:35:26Z,2024-08-15T05:35:27Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26704875.v1,figshare.ars,2024,Text,Additional file 2 of Factors influencing hospitalization or emergency department visits and mortality in type 2 diabetes following the onset of new cardiovascular diagnoses in a population-based study,figshare,0,1,0,1,0,2024-08-15T05:35:26Z,2024-08-15T05:35:27Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7176303,figshare.ars,2024,Collection,Factors influencing hospitalization or emergency department visits and mortality in type 2 diabetes following the onset of new cardiovascular diagnoses in a population-based study,figshare,0,1,0,1,0,2024-08-15T05:35:27Z,2024-08-15T05:35:28Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7176303.v1,figshare.ars,2024,Collection,Factors influencing hospitalization or emergency department visits and mortality in type 2 diabetes following the onset of new cardiovascular diagnoses in a population-based study,figshare,0,1,0,1,0,2024-08-15T05:35:27Z,2024-08-15T05:35:28Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.26706327,figshare.ars,2024,Text,"Additional file 1 of The effect of task load, information reliability and interdependency on anticipation performance",figshare,0,1,0,1,0,2024-08-15T06:03:40Z,2024-08-15T06:03:42Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26706327.v1,figshare.ars,2024,Text,"Additional file 1 of The effect of task load, information reliability and interdependency on anticipation performance",figshare,0,1,0,1,0,2024-08-15T06:03:40Z,2024-08-15T06:03:41Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7180942,figshare.ars,2024,Collection,"The effect of task load, information reliability and interdependency on anticipation performance",figshare,0,1,0,1,0,2024-08-15T06:03:41Z,2024-08-15T06:03:42Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7180942.v1,figshare.ars,2024,Collection,"The effect of task load, information reliability and interdependency on anticipation performance",figshare,0,1,0,1,0,2024-08-15T06:03:41Z,2024-08-15T06:03:41Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.26712797,figshare.ars,2024,Text,Additional file 1 of The skåne emergency medicine (SEM) cohort,figshare,0,1,0,1,0,2024-08-15T07:57:30Z,2024-08-15T07:57:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26712797.v1,figshare.ars,2024,Text,Additional file 1 of The skåne emergency medicine (SEM) cohort,figshare,0,1,0,1,0,2024-08-15T07:57:30Z,2024-08-15T07:57:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26712800,figshare.ars,2024,Text,Additional file 2 of The skåne emergency medicine (SEM) cohort,figshare,0,1,0,1,0,2024-08-15T07:57:31Z,2024-08-15T07:57:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26712800.v1,figshare.ars,2024,Text,Additional file 2 of The skåne emergency medicine (SEM) cohort,figshare,0,1,0,1,0,2024-08-15T07:57:31Z,2024-08-15T07:57:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7203516,figshare.ars,2024,Collection,The skåne emergency medicine (SEM) cohort,figshare,0,1,0,1,0,2024-08-15T07:57:32Z,2024-08-15T07:57:33Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7203516.v1,figshare.ars,2024,Collection,The skåne emergency medicine (SEM) cohort,figshare,0,1,0,1,0,2024-08-15T07:57:32Z,2024-08-15T07:57:33Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.26122853,figshare.ars,2024,Text,"Additional file 2 of Belonging, happiness, freedom and empowerment—a qualitative study of patients’ understanding of health in early rheumatoid arthritis",figshare,0,1,0,1,0,2024-08-15T16:18:31Z,2024-08-18T21:13:48Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26122853.v1,figshare.ars,2024,Text,"Additional file 2 of Belonging, happiness, freedom and empowerment—a qualitative study of patients’ understanding of health in early rheumatoid arthritis",figshare,0,1,0,1,0,2024-08-15T16:18:31Z,2024-08-18T21:13:48Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6942218,figshare.ars,2024,Collection,School-based physical activity in relation to active travel – a cluster randomized controlled trial among adolescents enrolled in the school in motion study in Norway,figshare,0,1,0,1,0,2024-08-16T10:58:15Z,2024-08-16T10:58:16Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6942218.v1,figshare.ars,2024,Collection,School-based physical activity in relation to active travel – a cluster randomized controlled trial among adolescents enrolled in the school in motion study in Norway,figshare,0,1,0,1,0,2024-08-16T10:58:16Z,2024-08-16T10:58:17Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7306552,figshare.ars,2024,Collection,"Belonging, happiness, freedom and empowerment—a qualitative study of patients’ understanding of health in early rheumatoid arthritis",figshare,0,1,0,1,0,2024-08-18T21:13:48Z,2024-08-18T21:13:49Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.7306552.v1,figshare.ars,2024,Collection,"Belonging, happiness, freedom and empowerment—a qualitative study of patients’ understanding of health in early rheumatoid arthritis",figshare,0,1,0,1,0,2024-08-18T21:13:48Z,2024-08-18T21:13:49Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991595,figshare.ars,2024,Text,"Additional file 1 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:29Z,2024-09-11T13:30:42Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991595.v1,figshare.ars,2024,Text,"Additional file 1 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:29Z,2024-09-11T13:30:42Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991598,figshare.ars,2024,Text,"Additional file 2 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:30Z,2024-09-11T13:30:43Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991598.v1,figshare.ars,2024,Text,"Additional file 2 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:30Z,2024-09-11T13:30:43Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991601,figshare.ars,2024,Text,"Additional file 3 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:30Z,2024-09-11T13:30:43Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991601.v1,figshare.ars,2024,Text,"Additional file 3 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:31Z,2024-09-11T13:30:43Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991604,figshare.ars,2024,Text,"Additional file 4 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:31Z,2024-09-11T13:30:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991604.v1,figshare.ars,2024,Text,"Additional file 4 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:31Z,2024-09-11T13:30:43Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991607,figshare.ars,2024,Text,"Additional file 5 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:32Z,2024-09-11T13:30:44Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991607.v1,figshare.ars,2024,Text,"Additional file 5 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:32Z,2024-09-11T13:30:44Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991610,figshare.ars,2024,Text,"Additional file 6 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:33Z,2024-09-11T13:30:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991610.v1,figshare.ars,2024,Text,"Additional file 6 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:33Z,2024-09-11T13:30:45Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991613,figshare.ars,2024,Text,"Additional file 7 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:35Z,2024-09-11T13:30:46Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991613.v1,figshare.ars,2024,Text,"Additional file 7 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:35Z,2024-09-11T13:30:46Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991616,figshare.ars,2024,Text,"Additional file 8 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:36Z,2024-09-11T13:30:47Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.26991616.v1,figshare.ars,2024,Text,"Additional file 8 of A meta systematic review of artificial intelligence in higher education: a call for increased ethics, collaboration, and rigour",figshare,0,1,0,1,0,2024-09-11T13:30:36Z,2024-09-11T13:30:49Z,1,,,,,figshare Academic Research System,repository
