doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,referencedByDOI
10.5878/000497,snd.snd,2013,Dataset,The National SOM Survey 2011,University of Gothenburg,1,1,0,0,1,2013-12-17T19:35:35Z,2025-09-22T10:41:35Z,1,,,,,5,
10.5878/000498,snd.snd,2013,Dataset,The Regional Western Sweden SOM Survey 2011,University of Gothenburg,1,1,0,0,1,2013-12-17T19:35:36Z,2025-09-22T10:00:47Z,1,,,,,7,
10.5878/000499,snd.snd,2014,Dataset,European Parliament Election Study 2009,University of Gothenburg,1,1,0,0,1,2013-12-17T19:35:37Z,2025-09-22T10:41:24Z,1,1,RESTRICTED,,,5,
10.5878/000500,snd.snd,2013,Dataset,The Regional Skåne SOM Survey 2011,University of Gothenburg,1,1,0,0,1,2013-12-17T19:35:37Z,2025-09-22T10:41:53Z,1,,,,,6,
10.5878/000506,snd.snd,2013,Dataset,Swedish journalist 2011,University of Gothenburg,1,1,0,0,1,2013-12-17T19:35:43Z,2025-09-22T10:12:38Z,1,1,RESTRICTED,,,3,
10.5878/000866,snd.snd,2004,Dataset,Media barometer 2001,University of Gothenburg,1,1,0,1,0,2013-12-17T19:43:16Z,2025-09-22T09:11:09Z,1,,,,,3,
10.5878/000867,snd.snd,2004,Dataset,Media barometer 2002,University of Gothenburg,1,1,0,1,0,2013-12-17T19:43:51Z,2025-09-22T09:10:58Z,1,,,,,3,
10.5878/000868,snd.snd,2005,Dataset,Referendum study 2003,University of Gothenburg,1,1,0,1,0,2013-12-17T19:43:52Z,2025-09-22T09:07:48Z,1,1,RESTRICTED,,,3,
10.5878/000869,snd.snd,1999,Dataset,Media election survey 1994,University of Gothenburg,1,1,0,0,0,2013-12-17T19:43:53Z,2025-09-22T09:13:36Z,1,1,RESTRICTED,,,4,
10.5878/000870,snd.snd,2001,Dataset,The Community SOM Survey 1997: Alingsås,University of Gothenburg,1,1,0,1,0,2013-12-17T19:43:54Z,2025-09-22T08:47:40Z,1,,,,,6,
10.5878/000871,snd.snd,2000,Dataset,Media barometer 1997,University of Gothenburg,1,1,0,1,0,2013-12-17T19:43:55Z,2025-09-22T09:12:43Z,1,,,,,3,
10.5878/000872,snd.snd,2000,Dataset,Media barometer 1998,University of Gothenburg,1,1,0,1,0,2013-12-17T19:43:56Z,2025-09-22T09:12:56Z,1,,,,,3,
10.5878/000875,snd.snd,2002,Dataset,Incomes in Göteborg 1958,University of Gothenburg,1,1,0,0,0,2013-12-17T19:43:59Z,2025-09-22T09:12:57Z,1,1,RESTRICTED,,,4,
10.5878/000881,snd.snd,1982,Dataset,International television coverage 1975,University of Gothenburg,1,1,0,1,0,2013-12-17T19:44:05Z,2025-09-22T09:17:57Z,1,1,RESTRICTED,,,4,
10.5878/000882,snd.snd,1982,Dataset,Radio and television coverage of the revolution in Portugal 1975 - Comparisons with Swedish and international press,University of Gothenburg,1,1,0,1,0,2013-12-17T19:44:06Z,2025-09-22T08:47:22Z,1,1,RESTRICTED,,,17,
10.5878/000885,snd.snd,1992,Dataset,Fiscal austerity and urban innovation 1986-1987,University of Gothenburg,1,1,0,1,0,2013-12-17T19:44:09Z,2025-09-22T09:18:37Z,1,1,RESTRICTED,,,6,
10.5878/000895,snd.snd,1998,Dataset,Attitudes towards nuclear power and nuclear waste among adolescents in Oskarshamn 1996,University of Gothenburg,1,1,0,1,0,2013-12-17T19:44:19Z,2025-09-22T09:30:41Z,1,1,RESTRICTED,,,12,
10.5878/000898,snd.snd,1997,Dataset,Swedish journalist 1994,University of Gothenburg,1,1,0,0,0,2013-12-17T19:44:23Z,2025-09-22T09:13:09Z,1,1,RESTRICTED,,,3,
10.5878/000904,snd.snd,1998,Dataset,GP-survey 1985-1994,University of Gothenburg,1,1,0,1,0,2013-12-17T19:44:29Z,2025-09-22T09:14:06Z,1,1,RESTRICTED,,,2,
10.5878/000905,snd.snd,1996,Dataset,Student union election survey 1969,University of Gothenburg,1,1,0,1,0,2013-12-17T19:44:30Z,2025-09-22T08:59:53Z,1,1,RESTRICTED,,,5,
10.5878/000907,snd.snd,1994,Dataset,Opinion '88 - A survey on Gothenburgers attitude towards mass media and society,University of Gothenburg,1,1,0,1,0,2013-12-17T19:44:32Z,2025-09-22T09:16:52Z,1,1,RESTRICTED,,,13,
10.5878/000909,snd.snd,1994,Dataset,Media election survey 1988,University of Gothenburg,1,1,0,0,0,2013-12-17T19:44:34Z,2025-09-22T09:19:12Z,1,1,RESTRICTED,,,4,
10.5878/000912,snd.snd,1986,Dataset,Referendum study 1980,University of Gothenburg,1,1,1,1,0,2013-12-17T19:44:37Z,2025-09-22T08:44:07Z,1,1,RESTRICTED,,,3,
10.5878/000922,snd.snd,1991,Dataset,Swedish press council 1916-1987,University of Gothenburg,1,1,0,0,0,2013-12-17T19:44:47Z,2025-09-22T08:42:06Z,1,1,OPEN,,,4,
10.5878/000938,snd.snd,1996,Dataset,Local environmental work 1995,University of Gothenburg,1,1,0,0,0,2013-12-17T19:45:04Z,2025-09-22T09:13:44Z,1,1,RESTRICTED,,,4,
10.5878/000946,snd.snd,2001,Dataset,The Community SOM Survey 1996: Angered,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:12Z,2025-09-22T09:32:29Z,1,,,,,6,
10.5878/000947,snd.snd,2001,Dataset,The Community SOM Survey 1996: Centre,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:13Z,2025-09-22T09:25:15Z,1,,,,,6,
10.5878/000948,snd.snd,2001,Dataset,The Community SOM Survey 1996: Majorna,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:14Z,2025-09-22T09:30:37Z,1,,,,,6,
10.5878/000949,snd.snd,2001,Dataset,The Community SOM Survey 1996: Mölndal,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:15Z,2025-09-22T09:30:48Z,1,,,,,6,
10.5878/000950,snd.snd,1991,Dataset,World picture survey 1912,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:16Z,2025-09-22T08:44:25Z,1,1,RESTRICTED,,,4,
10.5878/000951,snd.snd,1991,Dataset,World picture survey 1924,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:17Z,2025-09-22T08:47:38Z,1,1,RESTRICTED,,,4,
10.5878/000952,snd.snd,1991,Dataset,World picture survey 1936,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:18Z,2025-09-22T08:42:01Z,1,1,RESTRICTED,,,4,
10.5878/000953,snd.snd,1991,Dataset,World picture survey 1948,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:19Z,2025-09-22T09:22:55Z,1,1,RESTRICTED,,,4,
10.5878/000954,snd.snd,1991,Dataset,World picture survey 1960,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:20Z,2025-09-22T09:24:00Z,1,1,RESTRICTED,,,4,
10.5878/000955,snd.snd,1991,Dataset,World picture survey 1972,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:21Z,2025-09-22T08:45:07Z,1,1,RESTRICTED,,,4,
10.5878/000956,snd.snd,1991,Dataset,Swedish electoral data: Prohibition referendum 1922,University of Gothenburg,1,1,0,0,0,2013-12-17T19:45:22Z,2025-09-22T09:44:17Z,1,1,RESTRICTED,,,6,
10.5878/000957,snd.snd,1998,Dataset,Swedish electoral data: Prohibition referendum 1922,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:23Z,2025-09-22T09:34:08Z,1,1,RESTRICTED,,,6,
10.5878/000965,snd.snd,1991,Dataset,Public relations officers and journalists 1989,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:31Z,2025-09-22T08:44:27Z,1,1,RESTRICTED,,,6,
10.5878/000978,snd.snd,2001,Dataset,Media barometer 1999,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:45Z,2025-09-22T09:12:52Z,1,,,,,3,
10.5878/000979,snd.snd,2001,Dataset,Media barometer 1999_2,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:46Z,2025-09-22T09:12:47Z,1,,,,,3,
10.5878/000980,snd.snd,2001,Dataset,The Community SOM Survey 1997: Lerum,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:47Z,2025-09-22T09:11:50Z,1,,,,,6,
10.5878/000981,snd.snd,2001,Dataset,The Community SOM Survey 1997: Stenungsund,University of Gothenburg,1,1,0,1,0,2013-12-17T19:45:49Z,2025-09-22T09:22:01Z,1,,,,,6,
10.5878/001005,snd.snd,1991,Dataset,Census of the population 1940 - Occupation,University of Gothenburg,1,1,0,0,0,2013-12-17T19:46:14Z,2025-09-22T09:41:37Z,1,1,RESTRICTED,,,7,
10.5878/001006,snd.snd,1991,Dataset,Census of the population 1940 - Occupation_2,University of Gothenburg,1,1,0,0,0,2013-12-17T19:46:15Z,2025-09-22T09:19:23Z,1,1,RESTRICTED,,,7,
10.5878/001007,snd.snd,1991,Dataset,Census of the population 1930 - Occupational groups,University of Gothenburg,1,1,0,0,0,2013-12-17T19:46:16Z,2025-09-22T09:24:19Z,1,1,RESTRICTED,,,8,
10.5878/001008,snd.snd,1991,Dataset,Census of the population 1920 - Occupational groups,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:17Z,2025-09-22T09:22:43Z,1,1,,,,8,
10.5878/001009,snd.snd,1991,Dataset,Census of the population 1910 - Occupational groups,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:18Z,2025-09-22T09:23:13Z,1,1,,,,8,
10.5878/001010,snd.snd,1991,Dataset,Census of the population 1900 - Occupational groups,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:19Z,2025-09-22T09:23:37Z,1,1,,,,8,
10.5878/001013,snd.snd,1982,Dataset,Radio and television coverage of the Norrmalmstorg robbery - Comparisons with TT and Swedish press,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:22Z,2025-09-22T09:34:01Z,1,1,RESTRICTED,,,15,
10.5878/001022,snd.snd,1998,Dataset,Media barometer 1994,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:32Z,2025-09-22T09:13:39Z,1,,,,,3,
10.5878/001023,snd.snd,1998,Dataset,Media barometer 1995,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:33Z,2025-09-22T08:44:59Z,1,,,,,3,
10.5878/001024,snd.snd,1998,Dataset,Media barometer 1996,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:34Z,2025-09-22T09:13:37Z,1,,,,,3,
10.5878/001025,snd.snd,2006,Dataset,Media barometer 2003,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:35Z,2025-09-22T09:07:36Z,1,,,,,3,
10.5878/001028,snd.snd,1982,Dataset,Readers´ study - General public,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:38Z,2025-09-22T08:45:16Z,1,1,RESTRICTED,,,5,
10.5878/001031,snd.snd,1991,Dataset,Freelance '90,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:41Z,2025-09-22T09:28:03Z,1,1,RESTRICTED,,,2,
10.5878/001042,snd.snd,2003,Dataset,The Community SOM Survey 1998: Ale,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:52Z,2025-09-22T08:45:25Z,1,,,,,6,
10.5878/001043,snd.snd,2003,Dataset,The Community SOM Survey 1998: Frölunda,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:53Z,2025-09-22T08:47:59Z,1,,,,,6,
10.5878/001044,snd.snd,2003,Dataset,The Community SOM Survey 1998: Tjörn,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:54Z,2025-09-22T09:30:47Z,1,,,,,6,
10.5878/001045,snd.snd,1992,Dataset,Local citizen survey 1991 - main survey,University of Gothenburg,1,1,0,0,0,2013-12-17T19:46:55Z,2025-09-22T09:22:57Z,1,1,RESTRICTED,,,7,
10.5878/001046,snd.snd,1997,Dataset,Local citizen survey 1991 - main survey,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:56Z,2025-09-22T09:23:34Z,1,1,RESTRICTED,,,7,
10.5878/001047,snd.snd,1992,Dataset,School-childrens' wage-earning work 1987,University of Gothenburg,1,1,0,1,0,2013-12-17T19:46:57Z,2025-09-22T09:23:57Z,1,1,RESTRICTED,,,4,
10.5878/001057,snd.snd,2002,Dataset,VALU 2002 - SVT exit poll survey parliamentary election 2002,Sveriges Television,0,1,0,0,0,2013-12-17T19:47:07Z,2025-09-22T09:11:56Z,1,1,RESTRICTED,,,10,
10.5878/001058,snd.snd,1994,Dataset,Media election survey 1991,University of Gothenburg,1,1,0,0,0,2013-12-17T19:47:08Z,2025-09-22T09:19:08Z,1,1,RESTRICTED,,,4,
10.5878/001068,snd.snd,1999,Dataset,Media election survey 1998,University of Gothenburg,1,1,0,0,0,2013-12-17T19:47:19Z,2025-09-22T09:14:22Z,1,1,RESTRICTED,,,4,
10.5878/001073,snd.snd,1994,Dataset,Local government officers 1980,University of Gothenburg,1,1,0,1,0,2013-12-17T19:47:24Z,2025-09-22T09:34:04Z,1,1,RESTRICTED,,,4,
10.5878/001093,snd.snd,1997,Dataset,SIFO barometer 1967-1997,University of Gothenburg,1,1,0,1,0,2013-12-17T19:47:44Z,2025-09-22T09:14:36Z,1,1,RESTRICTED,,,3,
10.5878/001101,snd.snd,2011,Dataset,Incomes in Göteborg 1925,University of Gothenburg,1,1,0,0,0,2013-12-17T19:47:53Z,2025-09-22T09:42:02Z,1,1,RESTRICTED,,,4,
10.5878/001102,snd.snd,2002,Dataset,Incomes in Göteborg 1936,University of Gothenburg,1,1,0,0,0,2013-12-17T19:47:54Z,2025-09-22T09:12:15Z,1,1,RESTRICTED,,,4,
10.5878/001104,snd.snd,2002,Dataset,Incomes in Göteborg 1947,University of Gothenburg,1,1,0,0,0,2013-12-17T19:47:56Z,2025-09-22T08:45:04Z,1,1,RESTRICTED,,,4,
10.5878/001106,snd.snd,2002,Dataset,Incomes in Göteborg 1925,University of Gothenburg,1,1,0,0,0,2013-12-17T19:47:58Z,2025-09-22T09:11:59Z,1,1,RESTRICTED,,,4,
10.5878/001109,snd.snd,2006,Dataset,Media barometer 2004,University of Gothenburg,1,1,0,1,0,2013-12-17T19:48:01Z,2025-09-22T09:06:26Z,1,,,,,3,
10.5878/001112,snd.snd,2004,Dataset,In search of smoking guns: What makes income inequality vary over time in different countries?,University of Gothenburg,1,1,0,1,0,2013-12-17T19:48:05Z,2025-09-22T09:11:03Z,1,1,RESTRICTED,,,15,
10.5878/001113,snd.snd,1982,Dataset,Local radio coverage of the election campaign 1979,University of Gothenburg,1,1,0,0,0,2013-12-17T19:48:06Z,2025-09-22T09:18:20Z,1,1,RESTRICTED,,,8,
10.5878/001114,snd.snd,2012,Dataset,Local radio coverage of the election campaign 1979,University of Gothenburg,1,1,0,1,0,2013-12-17T19:48:07Z,2025-09-22T09:16:23Z,1,1,RESTRICTED,,,8,
10.5878/001115,snd.snd,2010,Dataset,The Regional Western Sweden SOM Survey 2008,University of Gothenburg,1,1,0,1,0,2013-12-17T19:48:08Z,2025-09-22T09:26:16Z,1,,,,,7,
10.5878/001118,snd.snd,2001,Dataset,Employed relative careers in Sweden 1993 - Employed relative carers in Sweden 1993,University of Gothenburg,1,1,0,1,0,2013-12-17T19:48:12Z,2025-09-22T09:11:19Z,1,1,RESTRICTED,,,13,
10.5878/001119,snd.snd,2001,Dataset,The Student SOM Survey 1998,University of Gothenburg,1,1,0,1,0,2013-12-17T19:48:13Z,2025-09-22T09:11:48Z,1,,,,,5,
10.5878/001122,snd.snd,1984,Dataset,The press and nuclear power 1976,University of Gothenburg,1,1,0,1,0,2013-12-17T19:48:16Z,2025-09-22T09:20:53Z,1,1,RESTRICTED,,,6,
10.5878/001124,snd.snd,1982,Dataset,The voters and nuclear power 1976,University of Gothenburg,1,1,0,1,0,2013-12-17T19:48:18Z,2025-09-22T08:47:05Z,1,1,RESTRICTED,,,6,
10.5878/001125,snd.snd,1991,Dataset,VALU 1991 - SVT exit poll survey parliamentary election 1991,Sveriges Television,0,1,0,0,0,2013-12-17T19:48:19Z,2025-09-22T09:23:01Z,1,1,RESTRICTED,,,10,
10.5878/001126,snd.snd,1982,Dataset,Swedish election study 1960,University of Gothenburg,1,1,0,1,0,2013-12-17T19:48:20Z,2025-09-22T08:53:23Z,1,1,RESTRICTED,,,4,
10.5878/001127,snd.snd,1982,Dataset,Local information activities 1979,University of Gothenburg,1,1,1,1,0,2013-12-17T19:48:21Z,2025-09-22T09:16:17Z,1,1,RESTRICTED,,,4,
10.5878/001128,snd.snd,2010,Dataset,The National SOM Survey 2008,University of Gothenburg,1,1,0,0,0,2013-12-17T19:48:23Z,2025-09-22T09:10:33Z,1,,,,,5,
10.5878/001129,snd.snd,2011,Dataset,The National SOM Survey 2008,University of Gothenburg,1,1,0,0,0,2013-12-17T19:48:25Z,2025-09-22T09:09:49Z,1,,,,,5,
10.5878/001130,snd.snd,2010,Dataset,The National SOM Survey 2008,University of Gothenburg,1,1,0,0,0,2013-12-17T19:48:27Z,2025-09-22T09:09:28Z,1,,,,,5,
10.5878/001180,snd.snd,2006,Dataset,The National SOM Survey 2004,University of Gothenburg,1,1,0,1,0,2013-12-17T19:49:20Z,2025-09-22T08:45:02Z,1,,,,,5,
10.5878/001480,snd.snd,2006,Dataset,The Regional Skåne SOM Survey 2001,University of Gothenburg,1,1,0,1,0,2013-12-17T19:54:36Z,2025-09-22T09:25:41Z,1,,,,,6,
10.5878/001486,snd.snd,2013,Dataset,The Regional Skåne SOM Survey 2011,University of Gothenburg,1,1,0,1,0,2013-12-17T19:54:42Z,2025-09-22T09:06:09Z,1,,,,,6,
10.5878/001487,snd.snd,2013,Dataset,The Regional Western Sweden SOM Survey 2011,University of Gothenburg,1,1,0,1,0,2013-12-17T19:54:43Z,2025-09-22T09:09:17Z,1,,,,,7,
10.5878/001492,snd.snd,2012,Dataset,European Parliament Election Study 2009,University of Gothenburg,1,1,0,0,0,2013-12-17T19:54:48Z,2025-09-22T09:09:46Z,1,1,RESTRICTED,,,5,
10.5878/001493,snd.snd,2013,Dataset,European Parliament Election Study 2009,University of Gothenburg,1,1,0,0,0,2013-12-17T19:54:49Z,2025-09-22T09:10:46Z,1,1,RESTRICTED,,,5,
10.5878/001501,snd.snd,2013,Dataset,European Parliament Election Study 2009,University of Gothenburg,1,1,0,0,0,2013-12-17T19:54:58Z,2025-09-22T09:10:13Z,1,1,RESTRICTED,,,5,
10.5878/001502,snd.snd,2010,Dataset,VALU 2010 - SVT exit poll survey parliamentary election 2010,Sveriges Television,0,1,0,0,0,2013-12-17T19:54:59Z,2025-09-22T09:10:02Z,1,1,RESTRICTED,,,10,
10.5878/001503,snd.snd,2009,Dataset,VALU 2009 - SVT exit poll survey European parliament election 2009,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:00Z,2025-09-22T08:50:37Z,1,1,RESTRICTED,,,11,
10.5878/001504,snd.snd,2007,Dataset,VALU 2006 - SVT exit poll survey parliamentary election 2006,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:01Z,2025-09-22T09:09:59Z,1,1,RESTRICTED,,,10,
10.5878/001505,snd.snd,2008,Dataset,VALU 2006 - SVT exit poll survey parliamentary election 2006,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:02Z,2025-09-22T08:43:48Z,1,1,RESTRICTED,,,10,
10.5878/001506,snd.snd,2004,Dataset,VALU 2004 - SVT exit poll survey European parliament election 2004,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:03Z,2025-09-22T09:06:16Z,1,1,RESTRICTED,,,11,
10.5878/001507,snd.snd,2004,Dataset,VALU 2003 - SVT exit poll survey EMU-election 2003,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:04Z,2025-09-22T09:06:49Z,1,1,RESTRICTED,,,9,
10.5878/001508,snd.snd,2008,Dataset,VALU 2003 - SVT exit poll survey EMU-election 2003,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:05Z,2025-09-22T09:06:53Z,1,1,RESTRICTED,,,9,
10.5878/001509,snd.snd,2008,Dataset,VALU 2002 - SVT exit poll survey parliamentary election 2002,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:06Z,2025-09-22T08:44:08Z,1,1,RESTRICTED,,,10,
10.5878/001510,snd.snd,1999,Dataset,VALU 1999 - SVT exit poll survey European parliament election 1999,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:07Z,2025-09-22T09:12:37Z,1,1,RESTRICTED,,,11,
10.5878/001511,snd.snd,2008,Dataset,VALU 1999 - SVT exit poll survey European parliament election 1999,Sveriges Television,0,1,0,1,0,2013-12-17T19:55:08Z,2025-09-22T09:13:02Z,1,1,RESTRICTED,,,11,
10.5878/001512,snd.snd,1999,Dataset,VALU 1998 - SVT exit poll survey parliamentary election 1998,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:10Z,2025-09-22T09:14:27Z,1,1,RESTRICTED,,,10,
10.5878/001513,snd.snd,2008,Dataset,VALU 1998 - SVT exit poll survey parliamentary election 1998,Sveriges Television,0,1,0,1,0,2013-12-17T19:55:11Z,2025-09-22T08:49:15Z,1,1,RESTRICTED,,,10,
10.5878/001514,snd.snd,1997,Dataset,VALU 1995 - SVT exit poll survey European parliament election 1995,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:13Z,2025-09-22T09:14:42Z,1,1,RESTRICTED,,,11,
10.5878/001515,snd.snd,2008,Dataset,VALU 1995 - SVT exit poll survey European parliament election 1995,Sveriges Television,0,1,0,1,0,2013-12-17T19:55:14Z,2025-09-22T09:13:56Z,1,1,RESTRICTED,,,11,
10.5878/001516,snd.snd,1997,Dataset,VALU 1994 - SVT exit poll survey EU-referendum 1994,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:15Z,2025-09-22T08:48:06Z,1,1,RESTRICTED,,,9,
10.5878/001517,snd.snd,2008,Dataset,VALU 1994 - SVT exit poll survey EU-referendum 1994,Sveriges Television,0,1,0,1,0,2013-12-17T19:55:16Z,2025-09-22T09:13:48Z,1,1,RESTRICTED,,,9,
10.5878/001518,snd.snd,1997,Dataset,VALU 1994 - SVT exit poll survey parliamentary election 1994,Sveriges Television,0,1,0,0,0,2013-12-17T19:55:18Z,2025-09-22T09:19:01Z,1,1,RESTRICTED,,,10,
10.5878/001519,snd.snd,2008,Dataset,VALU 1994 - SVT exit poll survey parliamentary election 1994,Sveriges Television,0,1,0,1,0,2013-12-17T19:55:19Z,2025-09-22T09:19:48Z,1,1,RESTRICTED,,,10,
10.5878/001520,snd.snd,2008,Dataset,VALU 1991 - SVT exit poll survey parliamentary election 1991,Sveriges Television,0,1,0,1,0,2013-12-17T19:55:20Z,2025-09-22T09:23:51Z,1,1,RESTRICTED,,,10,
10.5878/001582,snd.snd,2010,Dataset,Swedish journalist 2000,University of Gothenburg,1,1,0,0,0,2013-12-17T19:56:26Z,2025-09-22T09:15:06Z,1,1,RESTRICTED,,,3,
10.5878/001583,snd.snd,1997,Dataset,Swedish journalist 1995,University of Gothenburg,1,1,0,0,0,2013-12-17T19:56:27Z,2025-09-22T09:13:43Z,1,1,RESTRICTED,,,3,
10.5878/001584,snd.snd,1991,Dataset,Swedish journalist 1989,University of Gothenburg,1,1,0,0,0,2013-12-17T19:56:28Z,2025-09-22T08:46:49Z,1,1,RESTRICTED,,,3,
10.5878/001592,snd.snd,1983,Dataset,Democratization of public transportation since 1820,University of Gothenburg,1,1,0,0,0,2013-12-17T19:56:36Z,2025-09-22T08:46:32Z,1,1,RESTRICTED,,,6,
10.5878/001611,snd.snd,2013,Dataset,Swedish journalist 2011,University of Gothenburg,1,1,0,1,0,2013-12-17T19:56:58Z,2025-09-22T09:09:43Z,1,1,RESTRICTED,,,3,
10.5878/001622,snd.snd,2013,Dataset,Health Assets Project 2008,University of Gothenburg,1,1,0,1,0,2013-12-17T19:57:09Z,2025-06-30T12:12:55Z,1,1,,,,4,10.1186/1471-244x-13-259
10.5878/001623,snd.snd,2013,Dataset,Democratization of public transportation since 1820,University of Gothenburg,1,1,0,1,0,2013-12-17T19:57:11Z,2025-09-22T09:35:09Z,1,1,,,,6,
10.5878/001626,snd.snd,2013,Dataset,Census of the population 1940 - Occupation,University of Gothenburg,1,1,0,0,0,2013-12-17T19:57:13Z,2025-09-22T09:18:16Z,1,1,RESTRICTED,,,7,
10.5878/001653,snd.snd,2025,Dataset,"Stories in Kagulu, a Bantu language of Tanzania",University of Gothenburg,1,1,0,0,1,2014-01-17T00:03:24Z,2025-09-08T13:48:15Z,1,1,RESTRICTED,,,8,
10.5878/001654,snd.snd,2014,Dataset,"Three stories in Kagulu, a Bantu language of Tanzania",University of Gothenburg,1,1,0,0,0,2014-01-18T00:03:25Z,2025-09-08T13:48:15Z,1,1,,,,9,
10.5878/001664,snd.snd,2014,Dataset,Census of the population 1930 - Occupational groups,University of Gothenburg,1,1,0,1,0,2014-02-01T00:03:38Z,2025-09-22T09:23:15Z,1,1,,,,8,
10.5061/dryad.87d8s,dryad.dryad,2014,Dataset,Data from: Bayesian estimation of speciation and extinction from incomplete fossil occurrence data,Dryad,0,1,0,1,0,2014-02-05T20:02:01Z,2025-07-22T07:37:12Z,1,1,OPEN,2,2,13,
10.7804/cses.module3.2013-03-27,gesis.gesis,2014,Dataset,CSES Module 3 Full Release,CSES - Comparative Study of Electoral Systems,0,1,0,1,0,2014-02-17T14:00:13Z,2024-06-20T21:10:22Z,1,1,,,,5,
10.3334/cdiac/otg.ant_v2_1986,noaa.ncei,2014,Dataset,"Partial pressure (or fugacity) of carbon dioxide, dissolved inorganic carbon, temperature, salinity and other variables collected from discrete sample and profile observations using CTD, bottle and other instruments from POLARSTERN in the South Atlantic Ocean and Southern Oceans from 1986-06-27 to 1986-12-14 (NCEI Accession 0116642)",NOAA National Centers for Environmental Information,0,1,0,1,0,2014-02-17T21:19:29Z,2025-10-03T12:09:09Z,1,1,,,,45,
10.5061/dryad.hd765,dryad.dryad,2014,Dataset,Data from: Discovery of a relict lineage and monotypic family of passerine birds,Dryad,0,1,0,1,0,2014-02-26T14:46:01Z,2025-07-22T07:41:25Z,1,1,OPEN,0,2,13,
10.5878/001665,snd.snd,2012,Dataset,The Student SOM Survey 2010: Student,University of Gothenburg,1,1,0,0,1,2014-03-13T00:01:06Z,2025-09-22T10:45:04Z,1,,,,,6,
10.5878/001666,snd.snd,2014,Dataset,The Student SOM Survey 2011: Student,University of Gothenburg,1,1,0,0,1,2014-03-13T00:01:19Z,2025-09-22T10:44:57Z,1,,,,,6,
10.5878/001667,snd.snd,2011,Dataset,The Student SOM Survey 2009,University of Gothenburg,1,1,0,1,0,2014-03-13T00:01:33Z,2025-09-22T09:10:55Z,1,,,,,5,
10.5878/001668,snd.snd,2014,Dataset,The Student SOM Survey 2011: Student,University of Gothenburg,1,1,0,1,0,2014-03-13T00:01:47Z,2025-09-22T08:58:09Z,1,,,,,6,
10.5878/001669,snd.snd,2014,Dataset,The Student SOM Survey 2011: Master student,University of Gothenburg,1,1,0,1,0,2014-03-13T00:02:07Z,2025-09-22T08:57:06Z,1,,,,,7,
10.5878/001670,snd.snd,2012,Dataset,The Student SOM Survey 2010: Student,University of Gothenburg,1,1,0,1,0,2014-03-13T00:02:27Z,2025-09-22T08:40:37Z,1,,,,,6,
10.5878/001671,snd.snd,2012,Dataset,The Student SOM Survey 2010: Master student,University of Gothenburg,1,1,0,1,0,2014-03-13T00:02:50Z,2025-09-22T09:00:54Z,1,,,,,7,
10.7910/dvn/24938,gdcc.harvard-dv,2014,Dataset,"Replication materials for ""Candidate Confidence and Electoral Appeal""",Harvard Dataverse,0,1,1,1,0,2014-03-16T10:45:07Z,2025-06-02T10:16:18Z,1,1,OPEN,,,8,
