doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,clientName,clientType
10.48322/aa15-ys50,heliophy.spdf,2022,Dataset,"MMS 3 Electric Double Probe (EDP) Axial Double Probe, Spin Plane Double Probe (ADP-SDP) Three-Dimensional HMFE Electric Field, Level 2 (L2), Burst Mode, 0.01525878906 ms Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:44:12Z,2025-07-23T20:08:52Z,1,1,,,,26,Space Physics Data Facility,repository
10.48322/x3td-gh63,heliophy.spdf,2022,Dataset,"MMS 3 Electric Double Probe (EDP) Spacecraft Potential, Level 2 (L2), Burst Mode, 0.1220703125 ms Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:44:14Z,2025-07-23T20:08:53Z,1,1,,,,16,Space Physics Data Facility,repository
10.48322/tq56-bj65,heliophy.spdf,2022,Dataset,"MMS 3 Electric Double Probe (EDP) Three-Dimensional Electric Field, Level 2 (L2), Fast Mode, 31.25 ms Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:44:15Z,2025-07-23T20:08:51Z,1,1,,,,17,Space Physics Data Facility,repository
10.48322/kzh6-vf67,heliophy.spdf,2022,Dataset,"MMS 3 Electric Double Probe (EDP) Spacecraft Potential, Level 2 (L2), Fast Mode, 31.25 ms Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:44:17Z,2025-07-23T20:08:50Z,1,1,,,,16,Space Physics Data Facility,repository
10.48322/nyhv-ch69,heliophy.spdf,2022,Dataset,"MMS 3 Electric Double Probe (EDP) Three-Dimensional Electric Field, Level 2 (L2), Slow Mode, 0.125 s Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:44:19Z,2025-07-23T20:08:49Z,1,1,,,,17,Space Physics Data Facility,repository
10.48322/5vc4-ys82,heliophy.spdf,2022,Dataset,"MMS 3 Electric Double Probe (EDP) Spacecraft Potential, Level 2 (L2), Slow Mode, 0.125 s Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:44:21Z,2025-07-23T20:08:48Z,1,1,,,,16,Space Physics Data Facility,repository
10.48322/yng0-j976,heliophy.spdf,2022,Dataset,"MMS 3 Electric Double Probe (EDP) Axial Double Probe, Spin Plane Double Probe (ADP-SDP) Electric Double Probe, High-Frequency Electric Field Spectra, Level 2 (L2), Survey Mode, 16 s Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:44:23Z,2025-07-23T20:08:47Z,1,1,,,,29,Space Physics Data Facility,repository
10.48322/k1zc-jw52,heliophy.spdf,2022,Dataset,"MMS 4 Digital Signal Processor (DSP) Double Probe (ADP, SDP), Electric Field Power Spectral Density, Level 2 (L2), Fast Mode, 2 s Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:45:34Z,2025-07-23T20:08:46Z,1,1,,,,23,Space Physics Data Facility,repository
10.48322/eg0n-fn33,heliophy.spdf,2022,Dataset,"MMS 4 Digital Signal Processor (DSP) Double Probe (ADP, SDP), Electric Field Power Spectral Density, Level 2 (L2), Slow Mode, 16 s Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:45:39Z,2025-07-23T20:08:46Z,1,1,,,,23,Space Physics Data Facility,repository
10.48322/zpw3-4w58,heliophy.spdf,2022,Dataset,"MMS 4 Electric Double Probe (EDP) Three-Dimensional Electric Field, Level 2 (L2), Burst Mode, 0.1220703125 ms Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:46:00Z,2025-07-23T20:08:45Z,1,1,,,,17,Space Physics Data Facility,repository
10.48322/g4hf-3b35,heliophy.spdf,2022,Dataset,"MMS 4 Electric Double Probe (EDP) Axial Double Probe, Spin Plane Double Probe (ADP-SDP) Three-Dimensional HMFE Electric Field, Level 2 (L2), Burst Mode, 0.01525878906 ms Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:46:02Z,2025-07-23T20:08:43Z,1,1,,,,26,Space Physics Data Facility,repository
10.48322/j5ge-t096,heliophy.spdf,2022,Dataset,"MMS 4 Electric Double Probe (EDP) Spacecraft Potential, Level 2 (L2), Burst Mode, 0.1220703125 ms Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:46:03Z,2025-07-23T20:08:44Z,1,1,,,,16,Space Physics Data Facility,repository
10.48322/dwae-wd67,heliophy.spdf,2022,Dataset,"MMS 4 Electric Double Probe (EDP) Three-Dimensional Electric Field, Level 2 (L2), Fast Mode, 31.25 ms Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:46:05Z,2025-07-23T20:08:42Z,1,1,,,,17,Space Physics Data Facility,repository
10.48322/194m-pq72,heliophy.spdf,2022,Dataset,"MMS 4 Electric Double Probe (EDP) Spacecraft Potential, Level 2 (L2), Fast Mode, 31.25 ms Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:46:07Z,2025-07-23T20:08:41Z,1,1,,,,16,Space Physics Data Facility,repository
10.48322/3wwj-0924,heliophy.spdf,2022,Dataset,"MMS 4 Electric Double Probe (EDP) Three-Dimensional Electric Field, Level 2 (L2), Slow Mode, 0.125 s Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:46:09Z,2025-07-23T20:08:40Z,1,1,,,,17,Space Physics Data Facility,repository
10.48322/t44j-x227,heliophy.spdf,2022,Dataset,"MMS 4 Electric Double Probe (EDP) Spacecraft Potential, Level 2 (L2), Slow Mode, 0.125 s Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:46:10Z,2025-07-23T20:08:39Z,1,1,,,,16,Space Physics Data Facility,repository
10.48322/kcms-y548,heliophy.spdf,2022,Dataset,"MMS 4 Electric Double Probe (EDP) Axial Double Probe, Spin Plane Double Probe (ADP-SDP) Electric Double Probe, High-Frequency Electric Field Spectra, Level 2 (L2), Survey Mode, 16 s Data",NASA Space Physics Data Facility,0,1,0,1,0,2022-08-02T07:46:12Z,2025-07-23T20:08:38Z,1,1,,,,29,Space Physics Data Facility,repository
10.5281/zenodo.6958536,cern.zenodo,2022,Report,D8.7: Demonstrator synergies report,Zenodo,0,1,0,1,0,2022-08-03T15:07:15Z,2022-08-05T19:21:33Z,1,,,,,4,Zenodo,repository
10.5281/zenodo.6958535,cern.zenodo,2022,Report,D8.7: Demonstrator synergies report,Zenodo,0,1,0,0,1,2022-08-03T15:07:17Z,2022-08-05T19:21:35Z,1,,,,,4,Zenodo,repository
10.5281/zenodo.6973472,cern.zenodo,2022,Software,ExtremeFLOW/neko: NEKO v0.4.3,Zenodo,0,1,0,1,0,2022-08-08T08:35:59Z,2025-01-06T08:54:32Z,1,,,,,3,Zenodo,repository
10.5281/zenodo.6977776,cern.zenodo,2022,ConferencePaper,Haptic music players for children with profound and multiple learning disabilities (PMLD) – Exploring different modes of interaction for felt sound,Zenodo,0,1,0,1,0,2022-08-09T22:49:54Z,2022-08-09T22:49:55Z,1,,,,,21,Zenodo,repository
10.5281/zenodo.6977775,cern.zenodo,2022,ConferencePaper,Haptic music players for children with profound and multiple learning disabilities (PMLD) – Exploring different modes of interaction for felt sound,Zenodo,0,1,0,0,0,2022-08-09T22:49:56Z,2022-08-09T22:49:56Z,1,,,,,21,Zenodo,repository
10.5281/zenodo.6987211,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-12T20:47:05Z,2025-06-06T06:55:13Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.6997534,cern.zenodo,2022,Software,Machine Independent Language formalization and tools,Zenodo,0,1,0,1,0,2022-08-16T09:04:50Z,2022-10-24T14:47:15Z,1,,,,,6,Zenodo,repository
10.5281/zenodo.6997533,cern.zenodo,2022,Software,Machine Independent Language formalization and tools,Zenodo,0,1,0,0,1,2022-08-16T09:04:52Z,2022-10-24T14:47:15Z,1,,,,,6,Zenodo,repository
10.5281/zenodo.6998862,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-16T19:33:38Z,2025-06-06T06:55:15Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7007278,cern.zenodo,2022,Dataset,"Dataset for the article ""PERFORMANCE EVALUATION OF AN IMAGING RADIATION PORTAL MONITOR SYSTEM""",Zenodo,0,1,0,1,0,2022-08-18T16:06:19Z,2022-08-18T16:06:20Z,1,1,OPEN,,,13,Zenodo,repository
10.5281/zenodo.7007277,cern.zenodo,2022,Dataset,"Dataset for the article ""PERFORMANCE EVALUATION OF AN IMAGING RADIATION PORTAL MONITOR SYSTEM""",Zenodo,0,1,0,0,0,2022-08-18T16:06:21Z,2022-08-18T16:06:21Z,1,1,OPEN,,,13,Zenodo,repository
10.13140/rg.2.2.22653.03041,rg.rg,2011,Text,"Fusion of ENVISAT ASAR and HJ-1B optical data for urban land cover mapping in Beijing, China - A Dragon 2 Young Scientist Report to ESA",KTH Royal Institute of Technology,1,0,0,1,0,2022-08-19T07:24:30Z,2022-08-19T07:24:31Z,1,,,,,25,ResearchGate,repository
10.5281/zenodo.7009614,cern.zenodo,2022,Software,andreavolpato/rotational_diffusion_photophysics: v1.0.0,Zenodo,0,1,0,1,0,2022-08-19T09:30:30Z,2022-08-19T09:30:31Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.7009613,cern.zenodo,2022,Software,andreavolpato/rotational_diffusion_photophysics: v1.0.0,Zenodo,0,1,0,0,0,2022-08-19T09:30:32Z,2022-08-19T09:30:32Z,1,,,,,2,Zenodo,repository
10.15468/5k9w88,gbif.gbif,2025,Dataset,18S data from: Diversity of Pico- to Mesoplankton along the 2000 km Salinity Gradient of the Baltic Sea (Hu et al. 2016),KTH Royal Institute of Technology,1,1,1,1,0,2022-08-19T12:47:12Z,2025-09-23T09:15:39Z,1,1,,,,22,Global Biodiversity Information Facility,repository
10.5281/zenodo.7010600,cern.zenodo,2022,Audiovisual,Gallup Data Sonification Experiment,Zenodo,0,1,0,1,0,2022-08-19T14:49:25Z,2022-08-19T14:49:27Z,1,,,,,4,Zenodo,repository
10.5281/zenodo.7014754,cern.zenodo,2021,JournalArticle,"Minute-Made, High-Efficiency Nanostructured Bi2Te3 via High-Throughput Green Solution Chemical Synthesis",Zenodo,0,1,0,1,0,2022-08-22T11:58:09Z,2022-08-23T11:16:45Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7014753,cern.zenodo,2021,JournalArticle,"Minute-Made, High-Efficiency Nanostructured Bi2Te3 via High-Throughput Green Solution Chemical Synthesis",Zenodo,0,1,0,0,1,2022-08-22T11:58:10Z,2022-08-23T11:16:46Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7014951,cern.zenodo,2022,Dataset,"Data presented in the article entitled ""Thermoelectric Inks and Power Factor Tunability in Hybrid Films through All Solution Process""",Zenodo,0,1,0,1,0,2022-08-22T13:22:51Z,2022-08-23T11:20:16Z,1,1,OPEN,2,0,19,Zenodo,repository
10.5281/zenodo.7014950,cern.zenodo,2022,Dataset,"Data presented in the article entitled ""Thermoelectric Inks and Power Factor Tunability in Hybrid Films through All Solution Process""",Zenodo,0,1,0,0,0,2022-08-22T13:22:53Z,2022-08-23T11:20:17Z,1,1,OPEN,2,0,19,Zenodo,repository
10.5281/zenodo.7015451,cern.zenodo,2022,Text,The effects of climate change mitigation strategies on the energy system of Africa and its associated water footprint [paper presentation],Zenodo,0,1,0,1,0,2022-08-22T17:03:07Z,2022-08-23T11:13:12Z,1,,,,,20,Zenodo,repository
10.5281/zenodo.7015450,cern.zenodo,2022,Text,The effects of climate change mitigation strategies on the energy system of Africa and its associated water footprint [paper presentation],Zenodo,0,1,0,0,0,2022-08-22T17:03:08Z,2022-08-23T11:13:13Z,1,,,,,20,Zenodo,repository
10.5281/zenodo.7015533,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-22T17:34:55Z,2025-06-06T06:55:14Z,1,,,,,10,Zenodo,repository
10.6084/m9.figshare.c.6162909,figshare.ars,2022,Collection,Preventing frailty with the support of a home-monitoring and communication platform among older adults—a study protocol for a randomised-controlled pilot study in Sweden,figshare,0,1,0,1,0,2022-08-24T06:59:24Z,2022-08-24T06:59:25Z,1,1,OPEN,,,23,figshare Academic Research System,repository
10.6084/m9.figshare.c.6162909.v1,figshare.ars,2022,Collection,Preventing frailty with the support of a home-monitoring and communication platform among older adults—a study protocol for a randomised-controlled pilot study in Sweden,figshare,0,1,0,1,0,2022-08-24T06:59:24Z,2022-08-24T06:59:25Z,1,1,OPEN,,,23,figshare Academic Research System,repository
10.6084/m9.figshare.20579736,figshare.ars,2022,Text,Additional file 1 of Preventing frailty with the support of a home-monitoring and communication platform among older adults—a study protocol for a randomised-controlled pilot study in Sweden,figshare,0,1,0,1,0,2022-08-24T06:59:32Z,2022-08-24T06:59:34Z,1,,,,,27,figshare Academic Research System,repository
10.6084/m9.figshare.20579736.v1,figshare.ars,2022,Text,Additional file 1 of Preventing frailty with the support of a home-monitoring and communication platform among older adults—a study protocol for a randomised-controlled pilot study in Sweden,figshare,0,1,0,1,0,2022-08-24T06:59:32Z,2022-08-24T06:59:34Z,1,,,,,27,figshare Academic Research System,repository
10.6084/m9.figshare.20579739,figshare.ars,2022,Text,Additional file 2 of Preventing frailty with the support of a home-monitoring and communication platform among older adults—a study protocol for a randomised-controlled pilot study in Sweden,figshare,0,1,0,1,0,2022-08-24T06:59:32Z,2022-08-24T06:59:34Z,1,,,,,27,figshare Academic Research System,repository
10.6084/m9.figshare.20579739.v1,figshare.ars,2022,Text,Additional file 2 of Preventing frailty with the support of a home-monitoring and communication platform among older adults—a study protocol for a randomised-controlled pilot study in Sweden,figshare,0,1,0,1,0,2022-08-24T06:59:33Z,2022-08-24T06:59:34Z,1,,,,,27,figshare Academic Research System,repository
10.5281/zenodo.7019194,cern.zenodo,2022,JournalArticle,Machine learning-enabled high-entropy alloy discovery,Zenodo,0,1,0,1,0,2022-08-24T13:40:43Z,2022-08-24T13:40:43Z,1,,,,,5,Zenodo,repository
10.5281/zenodo.7019193,cern.zenodo,2022,JournalArticle,Machine learning-enabled high-entropy alloy discovery,Zenodo,0,1,0,0,0,2022-08-24T13:40:44Z,2022-08-24T13:40:44Z,1,,,,,5,Zenodo,repository
10.5281/zenodo.7020480,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-24T20:55:19Z,2025-06-06T06:55:14Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7022795,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-25T11:45:43Z,2025-06-06T06:55:12Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7023712,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-25T19:09:36Z,2025-06-06T06:55:16Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7030018,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-28T18:10:21Z,2025-06-06T06:55:11Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7030220,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-28T22:19:46Z,2025-06-06T06:55:11Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7036028,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-30T18:24:44Z,2025-06-06T06:55:12Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7036034,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-08-30T18:32:56Z,2025-06-06T06:55:11Z,1,,,,,10,Zenodo,repository
10.17044/scilifelab.20751373,snd.bils,2023,Dataset,Additional data to: A comprehensive dataset on spatiotemporal variation of microbial plankton communities in the Baltic Sea,KTH Royal Institute of Technology,1,0,0,1,0,2022-08-31T14:50:09Z,2025-01-15T14:48:25Z,1,,,,,17,SciLifeLab Data Repository,repository
10.5281/zenodo.7039859,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-01T04:37:28Z,2025-06-06T06:55:13Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7039863,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-01T04:42:03Z,2025-06-06T06:55:12Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7030750,cern.zenodo,2022,Dataset,Supporting data: phase-contrast virtual chest radiography,Zenodo,0,1,0,1,0,2022-09-01T05:57:54Z,2022-09-05T10:38:31Z,1,1,OPEN,5,5,6,Zenodo,repository
10.5281/zenodo.7030749,cern.zenodo,2022,Dataset,Supporting data: phase-contrast virtual chest radiography,Zenodo,0,1,0,0,1,2022-09-01T05:57:55Z,2022-12-29T22:38:33Z,1,1,OPEN,5,5,6,Zenodo,repository
10.17044/scilifelab.20732170,snd.bils,2025,Dataset,Phylogenomics of aquatic bacteria,KTH Royal Institute of Technology,1,0,0,1,0,2022-09-05T09:27:49Z,2025-02-17T14:20:04Z,1,,,,,4,SciLifeLab Data Repository,repository
10.5281/zenodo.7040273,cern.zenodo,2022,Dataset,Supporting data: phase-contrast virtual chest radiography,Zenodo,0,1,0,1,0,2022-09-05T10:38:29Z,2022-12-29T22:38:32Z,1,1,OPEN,5,5,6,Zenodo,repository
10.5281/zenodo.7052849,cern.zenodo,2022,Dataset,Segmentations of the core of the acoustic radiation in HCP data,Zenodo,0,1,0,1,0,2022-09-06T07:59:12Z,2022-09-12T08:56:06Z,1,1,OPEN,0,2,11,Zenodo,repository
10.5281/zenodo.7052848,cern.zenodo,2022,Dataset,Segmentations of the core of the acoustic radiation in HCP data,Zenodo,0,1,0,0,1,2022-09-06T07:59:13Z,2022-09-12T08:56:07Z,1,1,OPEN,0,2,11,Zenodo,repository
10.5281/zenodo.7050075,cern.zenodo,2022,JournalArticle,Automatic segmentation of the core of the acoustic radiation in humans,Zenodo,0,1,0,1,0,2022-09-09T12:56:43Z,2022-09-09T12:56:44Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.7050074,cern.zenodo,2022,JournalArticle,Automatic segmentation of the core of the acoustic radiation in humans,Zenodo,0,1,0,0,0,2022-09-09T12:57:33Z,2022-09-09T12:57:33Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.7071809,cern.zenodo,2022,Software,PyBIDS: Python tools for BIDS datasets,Zenodo,0,1,0,1,0,2022-09-12T14:47:46Z,2025-03-05T18:49:47Z,1,,,,,6,Zenodo,repository
10.5281/zenodo.7075670,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-13T15:02:35Z,2025-06-06T06:55:13Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7081869,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-15T12:29:31Z,2025-06-06T06:55:11Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7083235,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-15T18:36:40Z,2025-06-06T06:55:13Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7083378,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-15T19:55:44Z,2025-06-06T06:55:13Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7069800,cern.zenodo,2022,Dataset,Source Data for Direct observations of energy transfer from resonant electrons to whistler-mode waves in magnetosheath of Earth,Zenodo,0,1,0,1,0,2022-09-17T21:39:33Z,2022-09-17T21:39:33Z,1,1,OPEN,16,22,18,Zenodo,repository
10.5281/zenodo.7069799,cern.zenodo,2022,Dataset,Source Data for Direct observations of energy transfer from resonant electrons to whistler-mode waves in magnetosheath of Earth,Zenodo,0,1,0,0,0,2022-09-17T21:39:34Z,2022-09-17T21:39:35Z,1,1,OPEN,16,22,18,Zenodo,repository
10.5281/zenodo.7090445,cern.zenodo,2022,Software,akuhnregnier/SALib: SALib v1.5c,Zenodo,0,1,0,1,0,2022-09-18T14:26:22Z,2022-09-18T19:28:06Z,1,,,,,3,Zenodo,repository
10.5281/zenodo.7090444,cern.zenodo,2022,Software,akuhnregnier/SALib: SALib v1.5.0c,Zenodo,0,1,0,0,1,2022-09-18T14:26:23Z,2022-09-18T19:28:06Z,1,,,,,3,Zenodo,repository
10.5281/zenodo.7090976,cern.zenodo,2022,Software,akuhnregnier/SALib: SALib v1.5.0c,Zenodo,0,1,0,1,0,2022-09-18T19:28:04Z,2022-09-18T19:28:06Z,1,,,,,3,Zenodo,repository
10.5281/zenodo.7092180,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-19T08:47:38Z,2025-06-06T06:55:16Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7092677,cern.zenodo,2022,Software,castor-software/depclean: Version 2.0.3,Zenodo,0,1,0,1,0,2022-09-19T12:14:26Z,2023-01-01T15:02:13Z,1,,,,,3,Zenodo,repository
10.5281/zenodo.7092678,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-19T12:15:15Z,2025-06-06T06:55:12Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7093084,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-19T14:25:13Z,2025-06-06T06:55:11Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.7100288,cern.zenodo,2022,Book,Proceedings of the 10th International Workshop on Folk Music Analysis (FMA2022),Zenodo,0,1,0,1,0,2022-09-21T09:55:31Z,2022-09-21T11:46:20Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.7100287,cern.zenodo,2022,Book,Proceedings of the 10th International Workshop on Folk Music Analysis (FMA2022),Zenodo,0,1,0,0,1,2022-09-21T09:55:32Z,2022-09-21T11:46:20Z,1,,,,,11,Zenodo,repository
10.5281/zenodo.7104339,cern.zenodo,2022,Software,mojtaba-eshghie/ReentrancyGuardPlus: ReentrancyGuardPlus,Zenodo,0,1,0,1,0,2022-09-22T09:19:30Z,2022-09-22T09:19:31Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.7104338,cern.zenodo,2022,Software,mojtaba-eshghie/ReentrancyGuardPlus: ReentrancyGuardPlus,Zenodo,0,1,0,0,0,2022-09-22T09:19:31Z,2022-09-22T09:19:32Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.7104344,cern.zenodo,2022,Software,mojtaba-eshghie/Dynamit: Dynamit,Zenodo,0,1,0,1,0,2022-09-22T09:20:44Z,2022-09-22T09:20:45Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.7104343,cern.zenodo,2022,Software,mojtaba-eshghie/Dynamit: Dynamit,Zenodo,0,1,0,0,0,2022-09-22T09:20:46Z,2022-09-22T09:20:46Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.7104961,cern.zenodo,2022,Software,MetaCoq/metacoq: MetaCoq 1.1 for Coq 8.16,Zenodo,0,1,0,1,0,2022-09-22T12:48:10Z,2025-03-26T10:48:22Z,1,,,,,6,Zenodo,repository
10.5281/zenodo.7106129,cern.zenodo,2021,Software,OSeMOSYS/otoole: v0.11.0,Zenodo,0,1,0,1,0,2022-09-22T21:19:57Z,2024-11-15T22:23:26Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.7106934,cern.zenodo,2022,Software,MetaCoq/metacoq: MetaCoq 1.1 for Coq 8.15,Zenodo,0,1,0,1,0,2022-09-23T06:52:06Z,2025-03-26T10:48:21Z,1,,,,,6,Zenodo,repository
10.5281/zenodo.7106954,cern.zenodo,2022,Software,MetaCoq/metacoq: MetaCoq 1.1 for Coq 8.14,Zenodo,0,1,0,1,0,2022-09-23T06:59:10Z,2025-03-26T10:48:22Z,1,,,,,6,Zenodo,repository
10.6084/m9.figshare.c.6214538,figshare.ars,2022,Collection,Plasma mannose as a novel marker of myocardial infarction across different glycaemic states: a case control study,figshare,0,1,0,1,0,2022-09-24T03:26:42Z,2022-09-24T03:26:43Z,1,1,OPEN,,,17,figshare Academic Research System,repository
10.6084/m9.figshare.c.6214538.v1,figshare.ars,2022,Collection,Plasma mannose as a novel marker of myocardial infarction across different glycaemic states: a case control study,figshare,0,1,0,1,0,2022-09-24T03:26:42Z,2022-09-24T03:26:43Z,1,1,OPEN,,,17,figshare Academic Research System,repository
10.6084/m9.figshare.21200651,figshare.ars,2022,Text,Additional file 1 of Plasma mannose as a novel marker of myocardial infarction across different glycaemic states: a case control study,figshare,0,1,0,1,0,2022-09-24T03:26:47Z,2022-09-24T03:26:50Z,1,,,,,21,figshare Academic Research System,repository
10.6084/m9.figshare.21200651.v1,figshare.ars,2022,Text,Additional file 1 of Plasma mannose as a novel marker of myocardial infarction across different glycaemic states: a case control study,figshare,0,1,0,1,0,2022-09-24T03:26:47Z,2022-09-24T03:26:49Z,1,,,,,21,figshare Academic Research System,repository
10.6084/m9.figshare.21200654,figshare.ars,2022,Text,Additional file 2 of Plasma mannose as a novel marker of myocardial infarction across different glycaemic states: a case control study,figshare,0,1,0,1,0,2022-09-24T03:26:48Z,2022-09-24T03:26:50Z,1,,,,,21,figshare Academic Research System,repository
10.6084/m9.figshare.21200654.v1,figshare.ars,2022,Text,Additional file 2 of Plasma mannose as a novel marker of myocardial infarction across different glycaemic states: a case control study,figshare,0,1,0,1,0,2022-09-24T03:26:49Z,2022-09-24T03:26:50Z,1,,,,,21,figshare Academic Research System,repository
10.5281/zenodo.7117654,cern.zenodo,2022,Software,DVC: Data Version Control - Git for Data &amp; Models,Zenodo,0,1,0,1,0,2022-09-27T20:48:33Z,2025-06-06T06:55:12Z,1,,,,,10,Zenodo,repository
10.48550/arxiv.2209.14028,arxiv.content,2022,Text,Bounded Invariant Checking for Stateflow,arXiv,0,1,0,1,0,2022-09-29T01:01:16Z,2022-09-29T01:01:16Z,1,,,,,5,arXiv,repository
10.13140/rg.2.2.19109.78560,rg.rg,2022,Text,Construction Automation and Robotics in Infrastructure,KTH Royal Institute of Technology,1,0,0,1,0,2022-10-01T10:22:05Z,2022-10-01T10:22:06Z,1,,,,,6,ResearchGate,repository
10.5281/zenodo.7139328,cern.zenodo,2022,Dataset,Kenya_CLEWS,Zenodo,0,1,0,1,0,2022-10-03T13:18:39Z,2023-10-16T07:17:52Z,1,1,OPEN,9,29,1,Zenodo,repository
10.5281/zenodo.7139327,cern.zenodo,2022,Dataset,Kenya_CLEWS,Zenodo,0,1,0,0,1,2022-10-03T13:18:40Z,2023-10-16T07:17:52Z,1,1,OPEN,9,29,1,Zenodo,repository
10.5281/zenodo.7139841,cern.zenodo,2022,Dataset,Multi-Modal Population Dataset for Sub-Saharan Africa,Zenodo,0,1,0,1,0,2022-10-04T08:09:07Z,2022-10-04T08:09:07Z,1,1,OPEN,7,9,6,Zenodo,repository
10.5281/zenodo.7139840,cern.zenodo,2022,Dataset,Multi-Modal Population Dataset for Sub-Saharan Africa,Zenodo,0,1,0,0,0,2022-10-04T08:09:08Z,2022-10-04T08:09:08Z,1,1,OPEN,7,9,6,Zenodo,repository
