doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,referencedByDOI
10.5281/zenodo.4445233,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.8,Zenodo,0,1,0,1,0,2021-01-16T18:49:14Z,2021-01-16T18:49:15Z,1,,,,,2,
10.5281/zenodo.4445307,cern.zenodo,2021,Software,sambitdash/PDFIO.jl: v0.1.11,Zenodo,0,1,0,1,0,2021-01-16T20:26:17Z,2022-08-25T16:13:52Z,1,,,,,2,
10.5281/zenodo.4445893,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.9,Zenodo,0,1,0,1,0,2021-01-17T16:15:00Z,2021-01-17T16:15:01Z,1,,,,,2,
10.5281/zenodo.4446040,cern.zenodo,2021,Software,sambitdash/PDFIO.jl: v0.1.12,Zenodo,0,1,0,1,0,2021-01-17T18:28:35Z,2022-08-25T16:13:52Z,1,,,,,2,
10.5281/zenodo.4447438,cern.zenodo,2021,Software,MetabolicAtlas/standard-GEM: standard-GEM 0.5,Zenodo,0,1,0,1,0,2021-01-18T15:46:55Z,2021-01-18T15:46:56Z,1,,,,,3,
10.5281/zenodo.4447437,cern.zenodo,2021,Software,MetabolicAtlas/standard-GEM: standard-GEM 0.5,Zenodo,0,1,0,0,0,2021-01-18T15:46:57Z,2021-01-18T15:46:59Z,1,,,,,3,
10.5281/zenodo.4095510,cern.zenodo,2021,Dataset,"Data and code for ""Dipolar coupling of nanoparticle-molecule assemblies: An efficient approach for studying strong coupling""",Zenodo,0,1,0,1,0,2021-01-19T10:39:33Z,2023-04-19T05:34:21Z,1,1,OPEN,4,13,16,
10.5281/zenodo.4095509,cern.zenodo,2021,Dataset,"Data and code for ""Dipolar coupling of nanoparticle-molecule assemblies: An efficient approach for studying strong coupling""",Zenodo,0,1,0,0,1,2021-01-19T10:39:35Z,2023-04-19T05:34:21Z,1,1,OPEN,4,13,16,
10.5281/zenodo.4443032,cern.zenodo,2021,Dataset,Supporting material for 'Eighty-six EU policy options for reducing imported deforestation',Zenodo,0,1,0,1,0,2021-01-19T13:45:55Z,2021-01-19T13:45:56Z,1,1,OPEN,3,15,11,10.2139/ssrn.3624073
10.5281/zenodo.4443031,cern.zenodo,2021,Dataset,Supporting material for 'Eighty-six EU policy options for reducing imported deforestation',Zenodo,0,1,0,0,0,2021-01-19T13:45:57Z,2021-01-19T13:45:58Z,1,1,OPEN,3,15,11,10.2139/ssrn.3624073
10.5281/zenodo.4450294,cern.zenodo,2021,Software,JuliaPlots/Makie.jl: v0.12.0,Zenodo,0,1,0,1,0,2021-01-19T15:32:54Z,2025-06-10T21:00:01Z,1,,,,,2,
10.5281/zenodo.4450353,cern.zenodo,2021,Software,StanJulia/Stan.jl: v6.3.1,Zenodo,0,1,0,1,0,2021-01-19T16:03:12Z,2024-08-08T21:47:13Z,1,,,,,2,
10.5281/zenodo.4450485,cern.zenodo,2021,Software,JuliaStats/StatsModels.jl: v0.6.19,Zenodo,0,1,0,1,0,2021-01-19T17:42:19Z,2024-08-17T12:35:11Z,1,,,,,2,
10.5281/zenodo.4454588,cern.zenodo,2021,Software,JuliaStats/Distributions.jl: v0.24.11,Zenodo,0,1,0,1,0,2021-01-21T10:49:43Z,2025-05-11T07:25:34Z,1,,,,,2,
10.5281/zenodo.4457618,cern.zenodo,2021,Software,JuliaStats/Distributions.jl: v0.24.12,Zenodo,0,1,0,1,0,2021-01-22T15:17:58Z,2025-05-11T07:25:33Z,1,,,,,2,
10.5281/zenodo.4459662,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.10,Zenodo,0,1,0,1,0,2021-01-23T22:43:35Z,2021-01-23T22:43:36Z,1,,,,,2,
10.5281/zenodo.4461861,cern.zenodo,2021,Software,SysBioChalmers/Human-GEM: Human 1.6.0,Zenodo,0,1,0,1,0,2021-01-25T12:05:43Z,2024-06-25T00:46:58Z,1,,,,,3,
10.21227/g9s9-ba02,ieee.dataport,2021,Dataset,Constellation diagrams for spectrum anomaly detection in optical networks,IEEE DataPort,0,1,0,1,0,2021-01-25T16:17:56Z,2021-01-25T16:17:56Z,1,1,,,,9,
10.5281/zenodo.4463345,cern.zenodo,2021,Software,rbharali/openFE2: First beta release of multi-scale code,Zenodo,0,1,0,1,0,2021-01-25T16:18:28Z,2021-01-25T16:18:29Z,1,,,,,7,
10.5281/zenodo.4463344,cern.zenodo,2021,Software,rbharali/openFE2: First beta release of multi-scale code,Zenodo,0,1,0,0,0,2021-01-25T16:18:30Z,2021-01-25T16:18:31Z,1,,,,,7,
10.5281/zenodo.4468593,cern.zenodo,2021,Software,WENO-OF/WENOEXT: WENO Improved I/O,Zenodo,0,1,0,1,0,2021-01-26T14:52:19Z,2021-01-26T14:52:20Z,1,,,,,4,
10.5281/zenodo.4468604,cern.zenodo,2021,Software,diku-dk/futhark: 0.18.6,Zenodo,0,1,0,1,0,2021-01-26T14:56:47Z,2025-06-10T13:03:50Z,1,,,,,2,
10.5281/zenodo.4469241,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.11,Zenodo,0,1,0,1,0,2021-01-26T16:22:48Z,2021-01-26T16:22:48Z,1,,,,,2,
10.13140/rg.2.2.27012.96649,rg.rg,2021,Text,"Societal values and consequences of integrating geosystem services into subsurface planning Results from research project funded by the call Planning for transformation, Stage 1",Chalmers University of Technology,1,0,0,1,0,2021-01-27T07:23:51Z,2025-10-20T12:10:54Z,1,,,,,24,
10.5281/zenodo.4471480,cern.zenodo,2021,Software,JuliaData/SplitApplyCombine.jl: v1.1.4,Zenodo,0,1,0,1,0,2021-01-27T11:24:00Z,2024-01-30T13:55:11Z,1,,,,,2,
10.5281/zenodo.4471479,cern.zenodo,2024,Software,JuliaData/SplitApplyCombine.jl: v1.2.3,Zenodo,0,1,0,0,1,2021-01-27T11:24:04Z,2024-01-30T13:55:12Z,1,,,,,2,
10.5281/zenodo.4472803,cern.zenodo,2021,Software,jheinen/GR.jl: v0.54.0,Zenodo,0,1,0,1,0,2021-01-27T15:19:57Z,2025-05-23T14:14:38Z,1,,,,,2,
10.5281/zenodo.4476035,cern.zenodo,2021,Software,SysBioChalmers/RAVEN: v2.4.2,Zenodo,0,1,0,1,0,2021-01-28T13:33:23Z,2024-12-21T21:47:30Z,1,,,,,2,
10.5281/zenodo.4475161,cern.zenodo,2021,Dataset,"Dataset for Millimeter-wave Mobile Sensing and Environment Mapping: Models, Algorithms and Validation",Zenodo,0,1,0,1,0,2021-01-28T15:09:24Z,2022-01-19T07:41:09Z,1,1,OPEN,55,95,12,
10.5281/zenodo.4475160,cern.zenodo,2021,Dataset,"Dataset for Millimeter-wave Mobile Sensing and Environment Mapping: Models, Algorithms and Validation",Zenodo,0,1,0,0,1,2021-01-28T15:09:29Z,2022-01-19T07:41:11Z,1,1,OPEN,55,95,12,
10.5281/zenodo.4477607,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.12,Zenodo,0,1,0,1,0,2021-01-28T22:20:30Z,2021-01-28T22:20:32Z,1,,,,,2,
10.6084/m9.figshare.c.5285628,figshare.ars,2021,Collection,SMAD4 haploinsufficiency in small intestinal neuroendocrine tumors,figshare,0,1,0,1,0,2021-01-29T07:45:01Z,2024-03-22T12:58:02Z,1,1,OPEN,,,7,
10.6084/m9.figshare.c.5285628.v1,figshare.ars,2021,Collection,SMAD4 haploinsufficiency in small intestinal neuroendocrine tumors,figshare,0,1,0,1,0,2021-01-29T07:45:05Z,2024-03-22T12:58:03Z,1,1,OPEN,,,7,
10.6084/m9.figshare.13662741,figshare.ars,2021,Image,Additional file 1 of SMAD4 haploinsufficiency in small intestinal neuroendocrine tumors,figshare,0,1,0,1,0,2021-01-29T07:51:01Z,2024-02-06T10:27:19Z,1,,,,,11,
10.6084/m9.figshare.13662744,figshare.ars,2021,Image,Additional file 2 of SMAD4 haploinsufficiency in small intestinal neuroendocrine tumors,figshare,0,1,0,1,0,2021-01-29T07:51:02Z,2024-02-06T10:24:52Z,1,,,,,11,
10.6084/m9.figshare.13662741.v1,figshare.ars,2021,Image,Additional file 1 of SMAD4 haploinsufficiency in small intestinal neuroendocrine tumors,figshare,0,1,0,1,0,2021-01-29T07:51:04Z,2024-02-06T10:27:20Z,1,,,,,11,
10.6084/m9.figshare.13662744.v1,figshare.ars,2021,Image,Additional file 2 of SMAD4 haploinsufficiency in small intestinal neuroendocrine tumors,figshare,0,1,0,1,0,2021-01-29T07:51:08Z,2024-02-06T10:27:46Z,1,,,,,11,
10.6084/m9.figshare.13662747,figshare.ars,2021,Text,Additional file 3 of SMAD4 haploinsufficiency in small intestinal neuroendocrine tumors,figshare,0,1,0,1,0,2021-01-29T07:51:08Z,2024-02-06T10:24:52Z,1,,,,,11,
10.6084/m9.figshare.13662747.v1,figshare.ars,2021,Text,Additional file 3 of SMAD4 haploinsufficiency in small intestinal neuroendocrine tumors,figshare,0,1,0,1,0,2021-01-29T07:51:10Z,2024-02-06T10:24:55Z,1,,,,,11,
10.13140/rg.2.2.33802.80327,rg.rg,2021,Text,MICA Modelling Interaction between Cyclists and Automobiles - Final Report,Chalmers University of Technology,1,0,0,1,0,2021-01-29T12:01:33Z,2025-10-20T08:14:14Z,1,,,,,10,
10.5281/zenodo.4483536,cern.zenodo,2021,Software,StanJulia/Stan.jl: v6.3.2,Zenodo,0,1,0,1,0,2021-01-31T15:05:08Z,2024-08-08T21:47:12Z,1,,,,,2,
10.5281/zenodo.4483537,cern.zenodo,2021,Software,StanJulia/CmdStan.jl: v6.1.7,Zenodo,0,1,0,1,0,2021-01-31T15:15:27Z,2021-01-31T15:15:27Z,1,,,,,2,
10.5281/zenodo.4497009,cern.zenodo,2021,Text,E/W-Band CPW-based Amplifier MMICs Fabricated in a 60 nm GaN-on-Silicon Foundry Process,Zenodo,0,1,0,1,0,2021-02-03T08:22:51Z,2021-02-03T08:22:52Z,1,,,,,12,
10.5281/zenodo.4497008,cern.zenodo,2021,Text,E/W-Band CPW-based Amplifier MMICs Fabricated in a 60 nm GaN-on-Silicon Foundry Process,Zenodo,0,1,0,0,0,2021-02-03T08:22:54Z,2021-02-03T08:22:54Z,1,,,,,12,
10.5281/zenodo.4497882,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.13,Zenodo,0,1,0,1,0,2021-02-03T12:06:18Z,2021-02-03T12:06:20Z,1,,,,,2,
10.5281/zenodo.4498780,cern.zenodo,2021,Software,JuliaStats/StatsModels.jl: v0.6.20,Zenodo,0,1,0,1,0,2021-02-03T18:07:08Z,2024-08-17T12:36:02Z,1,,,,,2,
10.5281/zenodo.4501743,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.14,Zenodo,0,1,0,1,0,2021-02-04T15:54:32Z,2021-02-04T15:54:33Z,1,,,,,2,
10.5281/zenodo.4507030,cern.zenodo,2021,Dataset,Black carbon optical properties,Zenodo,0,1,0,1,0,2021-02-05T15:00:04Z,2021-02-05T15:00:05Z,1,1,OPEN,1,8,4,
10.5281/zenodo.4507029,cern.zenodo,2021,Dataset,Black carbon optical properties,Zenodo,0,1,0,0,0,2021-02-05T15:00:07Z,2021-02-05T15:00:08Z,1,1,OPEN,1,8,4,
10.5281/zenodo.4508672,cern.zenodo,2021,Software,JuliaStats/StatsModels.jl: v0.6.21,Zenodo,0,1,0,1,0,2021-02-05T17:50:45Z,2024-08-17T12:36:08Z,1,,,,,2,
10.5281/zenodo.4511004,cern.zenodo,2021,Software,ryansmcgee/seirsplus: v1.1,Zenodo,0,1,0,1,0,2021-02-06T00:27:25Z,2021-02-06T00:27:27Z,1,,,,,2,
10.5281/zenodo.4511003,cern.zenodo,2021,Software,ryansmcgee/seirsplus: v1.1,Zenodo,0,1,0,0,0,2021-02-06T00:27:29Z,2021-02-06T00:27:31Z,1,,,,,2,
10.5281/zenodo.4515886,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.15,Zenodo,0,1,0,1,0,2021-02-07T16:20:01Z,2021-02-07T16:20:03Z,1,,,,,2,
10.5281/zenodo.4521287,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.17,Zenodo,0,1,0,1,0,2021-02-08T21:20:22Z,2021-02-08T21:20:23Z,1,,,,,2,
10.5281/zenodo.4524702,cern.zenodo,2021,Software,SysBioChalmers/RAVEN: v2.4.3,Zenodo,0,1,0,1,0,2021-02-09T13:40:27Z,2024-12-21T21:47:32Z,1,,,,,2,
10.5281/zenodo.4527807,cern.zenodo,2021,Software,JuliaWeb/HTTP.jl: v0.9.3,Zenodo,0,1,0,1,0,2021-02-10T03:58:54Z,2024-03-26T13:40:18Z,1,,,,,2,
10.5281/zenodo.4518801,cern.zenodo,2021,Dataset,Experimental investigation of enzyme functional annotations reveals extensive annotation error,Zenodo,0,1,0,1,0,2021-02-10T12:15:03Z,2021-02-10T12:15:04Z,1,1,OPEN,8,10,10,
10.5281/zenodo.4518800,cern.zenodo,2021,Dataset,Experimental investigation of enzyme functional annotations reveals extensive annotation error,Zenodo,0,1,0,0,0,2021-02-10T12:15:06Z,2021-02-10T12:15:06Z,1,1,OPEN,8,10,10,
10.5281/zenodo.4506761,cern.zenodo,2021,Other,COVID-19's impact on Agile Software Development,Zenodo,0,1,1,1,0,2021-02-10T13:04:57Z,2021-02-10T13:04:58Z,1,,,,,6,
10.5281/zenodo.4506760,cern.zenodo,2021,Other,COVID-19's Impact on Agile Software Development,Zenodo,0,1,1,0,1,2021-02-10T13:05:00Z,2021-07-20T09:10:29Z,1,,,,,6,
10.5281/zenodo.4536884,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.18,Zenodo,0,1,0,1,0,2021-02-12T08:38:48Z,2021-02-12T08:38:49Z,1,,,,,2,
10.5281/zenodo.4540137,cern.zenodo,2021,Software,JuliaStats/Distributions.jl: v0.24.13,Zenodo,0,1,0,1,0,2021-02-13T16:14:53Z,2025-05-11T07:25:34Z,1,,,,,2,
10.5281/zenodo.4541142,cern.zenodo,2021,Software,JuliaStats/StatsBase.jl: v0.33.3,Zenodo,0,1,0,1,0,2021-02-15T10:29:33Z,2025-05-04T20:04:13Z,1,,,,,2,
10.5281/zenodo.4542854,cern.zenodo,2020,Dataset,Accessory large data files for CancerProteinSecretionML,Zenodo,0,1,0,1,0,2021-02-16T10:03:53Z,2021-02-16T10:03:54Z,1,1,OPEN,0,8,6,
10.5281/zenodo.4543472,cern.zenodo,2021,Other,Climate science and verified programming,Zenodo,0,1,0,1,0,2021-02-16T14:29:47Z,2022-09-13T09:39:27Z,1,,,,,5,
10.5281/zenodo.4543471,cern.zenodo,2021,Other,Climate science and verified programming,Zenodo,0,1,0,0,1,2021-02-16T14:29:50Z,2022-09-13T09:39:27Z,1,,,,,5,
10.5281/zenodo.4543496,cern.zenodo,2021,Text,Modelling the effect of stationary perturbations onto the neutron flux in nuclear reactors,Zenodo,0,1,0,1,0,2021-02-16T14:36:02Z,2023-03-08T16:08:11Z,1,,,,,13,
10.5281/zenodo.4543495,cern.zenodo,2021,Text,Modelling the effect of stationary perturbations onto the neutron flux in nuclear reactors,Zenodo,0,1,0,0,1,2021-02-16T14:36:04Z,2023-03-08T16:08:11Z,1,,,,,13,
10.5281/zenodo.4543579,cern.zenodo,2020,Text,Course on functional languages and dependently typed languages,Zenodo,0,1,0,1,0,2021-02-16T16:32:38Z,2021-02-23T10:07:08Z,1,,,,,8,
10.5281/zenodo.4543578,cern.zenodo,2020,Text,Course on functional languages and dependently typed languages,Zenodo,0,1,0,0,1,2021-02-16T16:32:41Z,2021-02-23T10:07:10Z,1,,,,,8,
10.5281/zenodo.4543638,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.19,Zenodo,0,1,0,1,0,2021-02-16T17:13:51Z,2021-02-16T17:13:52Z,1,,,,,2,
10.5281/zenodo.4543621,cern.zenodo,2021,Text,"Climate science, program verification and policy advice",Zenodo,0,1,0,1,0,2021-02-16T17:14:15Z,2021-02-25T06:42:49Z,1,,,,,7,
10.5281/zenodo.4543620,cern.zenodo,2021,Text,"Climate science, program verification and policy advice",Zenodo,0,1,0,0,1,2021-02-16T17:14:17Z,2021-02-25T06:43:01Z,1,,,,,7,
10.5281/zenodo.4545679,cern.zenodo,2021,Text,The JFP2017 Computational theory of verified policy advice: an overview,Zenodo,0,1,0,1,0,2021-02-17T14:23:01Z,2021-02-25T06:42:52Z,1,,,,,10,
10.5281/zenodo.4545678,cern.zenodo,2021,Text,The JFP2017 Computational theory of verified policy advice: an overview,Zenodo,0,1,0,0,1,2021-02-17T14:23:05Z,2021-02-25T06:43:00Z,1,,,,,10,
10.5281/zenodo.4545751,cern.zenodo,2021,Software,IdrisLibs2 v1.0.0,Zenodo,0,1,0,1,0,2021-02-17T14:59:17Z,2021-02-25T06:42:48Z,1,,,,,2,
10.5281/zenodo.4545750,cern.zenodo,2021,Software,IdrisLibs2 v1.0.0,Zenodo,0,1,0,0,1,2021-02-17T14:59:20Z,2021-02-25T06:42:50Z,1,,,,,2,
10.5281/zenodo.4549040,cern.zenodo,2021,Software,JuliaStats/Distributions.jl: v0.24.14,Zenodo,0,1,0,1,0,2021-02-18T15:28:03Z,2025-05-11T07:25:33Z,1,,,,,2,
10.5281/zenodo.4549573,cern.zenodo,2021,Software,StanJulia/CmdStan.jl: v6.1.8,Zenodo,0,1,0,1,0,2021-02-18T19:31:40Z,2021-02-18T19:31:42Z,1,,,,,2,
10.5281/zenodo.4501057,cern.zenodo,2021,Dataset,"Data and code for ""Dipolar coupling of nanoparticle-molecule assemblies: An efficient approach for studying strong coupling""",Zenodo,0,1,0,1,0,2021-02-22T11:00:07Z,2023-04-19T05:34:21Z,1,1,OPEN,4,13,16,
10.5281/zenodo.4556324,cern.zenodo,2021,Software,chrisvoncsefalvay/learn-julia-the-hard-way: v0.85: February 2020,Zenodo,0,1,0,1,0,2021-02-23T01:26:12Z,2021-02-23T01:26:14Z,1,,,,,4,
10.5281/zenodo.4556386,cern.zenodo,2021,Software,JuliaWeb/HTTP.jl: v0.9.4,Zenodo,0,1,0,1,0,2021-02-23T03:56:57Z,2024-03-26T13:40:14Z,1,,,,,2,
10.5281/zenodo.4557031,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.20,Zenodo,0,1,0,1,0,2021-02-23T11:43:15Z,2021-02-23T11:43:16Z,1,,,,,2,
10.5281/zenodo.4557118,cern.zenodo,2021,Software,temken/libphysica: Version 0.1.0,Zenodo,0,1,0,1,0,2021-02-23T12:42:55Z,2023-03-27T11:05:58Z,1,,,,,3,
10.5281/zenodo.4557188,cern.zenodo,2021,Software,temken/obscura: Version 0.1.0,Zenodo,0,1,0,1,0,2021-02-23T13:15:01Z,2023-03-27T11:22:17Z,1,,,,,3,
10.5281/zenodo.4557399,cern.zenodo,2021,Software,JuliaWeb/HTTP.jl: v0.9.5,Zenodo,0,1,0,1,0,2021-02-23T14:46:19Z,2024-03-26T13:40:15Z,1,,,,,2,
10.5281/zenodo.4559874,cern.zenodo,2021,Software,temken/DaMaSCUS-SUN: Version 0.1.0,Zenodo,0,1,0,1,0,2021-02-24T13:29:59Z,2024-04-09T08:53:28Z,1,,,,,3,
10.5281/zenodo.4558082,cern.zenodo,2020,Software,Course: Introduction to formal specification and verified decision making- Sources v1.0.0,Zenodo,0,1,0,1,0,2021-02-24T16:19:15Z,2021-02-25T06:42:44Z,1,,,,,11,
10.5281/zenodo.4558081,cern.zenodo,2020,Software,Course: Introduction to formal specification and verified decision making- Sources v1.0.0,Zenodo,0,1,0,0,1,2021-02-24T16:19:17Z,2021-02-25T06:42:46Z,1,,,,,11,
10.5281/zenodo.4562681,cern.zenodo,2021,Software,jheinen/GR.jl: v0.55.0,Zenodo,0,1,0,1,0,2021-02-25T17:26:47Z,2025-05-23T14:14:38Z,1,,,,,2,
10.5281/zenodo.4563912,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.21,Zenodo,0,1,0,1,0,2021-02-26T08:27:15Z,2021-02-26T08:27:17Z,1,,,,,2,
10.5281/zenodo.4565840,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.22,Zenodo,0,1,0,1,0,2021-02-26T17:37:26Z,2021-02-26T17:37:27Z,1,,,,,2,
10.5281/zenodo.4568962,cern.zenodo,2021,Software,SysBioChalmers/Yeast-Species-GEMs: Yeast-Species-GEM,Zenodo,0,1,0,1,0,2021-02-28T18:48:24Z,2021-02-28T18:48:25Z,1,,,,,2,
10.18727/0722-6691/5222,tib.esolib,2021,Text,SUPER — AGN Feedback at Cosmic Noon: a Multi-phase and Multi-scale Challenge,European Southern Observatory (ESO),0,1,0,1,0,2021-02-28T23:45:58Z,2021-02-28T23:45:59Z,1,,,,,12,
10.5281/zenodo.4570193,cern.zenodo,2021,Software,JuliaClimate/MeshArrays.jl: v0.2.15,Zenodo,0,1,0,1,0,2021-03-01T14:33:24Z,2025-05-23T01:45:55Z,1,,,,,2,
10.5281/zenodo.4574572,cern.zenodo,2021,Dataset,Butterfly: EVALPBMC dataset,Zenodo,0,1,0,1,0,2021-03-02T22:54:41Z,2021-03-02T22:54:42Z,1,1,OPEN,0,6,3,
10.5281/zenodo.4574571,cern.zenodo,2021,Dataset,Butterfly: EVALPBMC dataset,Zenodo,0,1,0,0,0,2021-03-02T22:54:43Z,2021-03-02T22:54:45Z,1,1,OPEN,0,6,3,
10.5281/zenodo.4574616,cern.zenodo,2021,Dataset,Butterfly: EVALPBMC_DS dataset,Zenodo,0,1,0,1,0,2021-03-03T06:54:45Z,2021-03-03T06:54:45Z,1,1,OPEN,0,3,3,
10.5281/zenodo.4574615,cern.zenodo,2021,Dataset,Butterfly: EVALPBMC_DS dataset,Zenodo,0,1,0,0,0,2021-03-03T06:54:51Z,2021-03-03T06:54:57Z,1,1,OPEN,0,3,3,
10.5281/zenodo.4575086,cern.zenodo,2021,Dataset,Butterfly: EVALPBMC_SW dataset,Zenodo,0,1,0,1,0,2021-03-03T10:59:14Z,2021-03-03T10:59:15Z,1,1,OPEN,0,3,3,
10.5281/zenodo.4575085,cern.zenodo,2021,Dataset,Butterfly: EVALPBMC_SW dataset,Zenodo,0,1,0,0,0,2021-03-03T10:59:16Z,2021-03-03T10:59:17Z,1,1,OPEN,0,3,3,
10.5281/zenodo.4575502,cern.zenodo,2021,Dataset,Butterfly: EVAL dataset,Zenodo,0,1,0,1,0,2021-03-03T12:11:39Z,2021-03-03T12:11:40Z,1,1,OPEN,0,3,3,
10.5281/zenodo.4575501,cern.zenodo,2021,Dataset,Butterfly: EVAL dataset,Zenodo,0,1,0,0,0,2021-03-03T12:11:41Z,2021-03-03T12:11:42Z,1,1,OPEN,0,3,3,
10.5281/zenodo.4575666,cern.zenodo,2021,Dataset,Butterfly: MARSSEQ dataset,Zenodo,0,1,0,1,0,2021-03-03T12:43:54Z,2021-03-03T12:43:54Z,1,1,OPEN,0,5,3,
10.5281/zenodo.4575665,cern.zenodo,2021,Dataset,Butterfly: MARSSEQ dataset,Zenodo,0,1,0,0,0,2021-03-03T12:43:56Z,2021-03-03T12:43:56Z,1,1,OPEN,0,5,3,
10.5281/zenodo.4577319,cern.zenodo,2021,Software,JuliaStats/Distributions.jl: v0.24.15,Zenodo,0,1,0,1,0,2021-03-03T16:20:32Z,2025-05-11T07:25:34Z,1,,,,,2,
10.17196/shape-it/2021/02/d1.1,snd.chalmers,2021,Text,Methodological Framework for Modelling and Empirical Approaches (Deliverable D1.1 in the EC ITN project SHAPE-IT),SHAPE-IT Consortium,0,1,0,1,0,2021-03-04T09:47:49Z,2021-06-18T12:23:47Z,1,,,,,15,
10.17196/shape-it/2021/02/d2.1,snd.chalmers,2021,Text,An Overview of Interfaces for Automated Vehicles (inside/outside) (Deliverable D2.1 in the H2020 MSCA ITN project SHAPE-IT),SHAPE-IT Consortium,0,1,0,1,0,2021-03-04T09:51:36Z,2021-06-18T12:03:00Z,1,,,,,17,
10.5281/zenodo.4581465,cern.zenodo,2021,Software,diku-dk/futhark: 0.19.1,Zenodo,0,1,0,1,0,2021-03-04T16:13:53Z,2025-06-10T13:03:47Z,1,,,,,2,
10.5281/zenodo.4581990,cern.zenodo,2020,Software,JuliaManifolds/Manifolds.jl: v0.4.13,Zenodo,0,1,0,1,0,2021-03-04T17:13:24Z,2025-05-29T19:35:52Z,1,,,,,2,
10.5281/zenodo.4582321,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.23,Zenodo,0,1,0,1,0,2021-03-04T18:32:34Z,2021-03-04T18:32:35Z,1,,,,,2,
10.5281/zenodo.4584812,cern.zenodo,2021,Dataset,Dataset for gravitational deformation of ring-focus antennas for VGOS: first investigations at the Onsala twin telescopes project,Zenodo,0,1,0,1,0,2021-03-05T15:05:12Z,2022-11-24T09:18:25Z,1,1,OPEN,0,6,17,
10.5281/zenodo.4584811,cern.zenodo,2021,Dataset,Dataset for gravitational deformation of ring-focus antennas for VGOS: first investigations at the Onsala twin telescopes project,Zenodo,0,1,0,0,1,2021-03-05T15:05:15Z,2022-11-24T09:18:25Z,1,1,OPEN,0,6,17,
10.5281/zenodo.4589248,cern.zenodo,2021,Software,JuliaPlots/AbstractPlotting.jl: v0.15.24,Zenodo,0,1,0,1,0,2021-03-08T18:13:46Z,2021-03-08T18:13:47Z,1,,,,,2,
10.5281/zenodo.4589428,cern.zenodo,2021,Software,SysBioChalmers/Sco-GEM: Sco-GEM 1.3.0,Zenodo,0,1,0,1,0,2021-03-08T20:04:14Z,2021-03-08T20:04:16Z,1,,,,,3,
10.5281/zenodo.4589945,cern.zenodo,2021,Software,Online appendix for Statistical Models for the Analysis of Optimization Algorithms with Benchmark Functions,Zenodo,0,1,0,1,0,2021-03-09T07:36:20Z,2021-03-09T07:37:25Z,1,,,,,14,
10.5291/ill-data.6-02-618,inist.ill,2021,Dataset,Influence of HFE on the dynamics of an ionic liquid electrolyte,Institut Laue-Langevin (ILL),0,1,0,1,0,2021-03-09T10:20:17Z,2025-10-17T08:06:54Z,1,1,,,,11,
10.5291/ill-data.7-02-199,inist.ill,2021,Dataset,Phonon-magnon interactions in magnetocaloric materials.,Institut Laue-Langevin (ILL),0,1,0,1,0,2021-03-09T10:21:11Z,2021-09-23T09:57:29Z,1,1,,,,5,
10.48448/h8cv-ve98,undsci.oopmau,2020,Audiovisual,Multi-layer suspended photonic crystal membranes in AlGaAs heterostructures for integrated cavity optomechanics,Underline Science Inc.,0,1,0,1,0,2021-03-09T20:03:07Z,2021-03-09T20:03:07Z,1,,,,,12,
10.48448/6a5j-qj90,undsci.oopmau,2020,Audiovisual,Towards chip-based superconducting levitation of micrometer-sized particles in the Meissner state for macroscopic quantum experiments,Underline Science Inc.,0,1,0,1,0,2021-03-09T20:15:47Z,2021-03-09T20:15:47Z,1,,,,,15,
10.21227/bhpj-mz94,ieee.dataport,2021,Dataset,Electromyography (EMG) of the Extraocular Muscles (EOM),IEEE DataPort,0,1,0,1,0,2021-03-10T17:43:36Z,2024-12-04T08:55:14Z,1,1,,,,7,
10.5281/zenodo.4601534,cern.zenodo,2021,Software,mschauer/ZigZagBoomerang.jl: v0.6.0,Zenodo,0,1,0,1,0,2021-03-12T16:15:02Z,2022-08-31T15:59:29Z,1,,,,,2,
10.5281/zenodo.4601569,cern.zenodo,2021,Software,StanJulia/Stan.jl: v6.4.0,Zenodo,0,1,0,1,0,2021-03-12T16:18:47Z,2024-08-08T21:47:12Z,1,,,,,2,
