doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,clientName,clientType
10.6084/m9.figshare.c.6595214,figshare.ars,2023,Collection,"Association between exposure to multiple air pollutants, transportation noise and cause-specific mortality in adults in Switzerland",figshare,0,1,0,1,0,2023-04-13T15:53:47Z,2024-03-23T15:55:35Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6595214.v1,figshare.ars,2023,Collection,"Association between exposure to multiple air pollutants, transportation noise and cause-specific mortality in adults in Switzerland",figshare,0,1,0,1,0,2023-04-13T15:53:47Z,2024-03-23T15:55:36Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617680.v1,figshare.ars,2023,Text,Additional file 1 of Myocardial injury defined as elevated high-sensitivity cardiac troponin T is associated with higher mortality in patients seeking care at emergency departments with acute dyspnea,figshare,0,1,0,1,0,2023-04-13T15:54:25Z,2023-04-13T15:54:26Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617377.v1,figshare.ars,2023,Text,"Additional file 3 of “Honestly, this problem has affected me a lot”: a qualitative exploration of the lived experiences of people with chronic respiratory disease in Sudan and Tanzania",figshare,0,1,0,1,0,2023-04-13T15:59:08Z,2023-04-13T15:59:08Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617371.v1,figshare.ars,2023,Text,"Additional file 2 of “Honestly, this problem has affected me a lot”: a qualitative exploration of the lived experiences of people with chronic respiratory disease in Sudan and Tanzania",figshare,0,1,0,1,0,2023-04-13T15:59:11Z,2023-04-13T15:59:12Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617368.v1,figshare.ars,2023,Text,"Additional file 1 of “Honestly, this problem has affected me a lot”: a qualitative exploration of the lived experiences of people with chronic respiratory disease in Sudan and Tanzania",figshare,0,1,0,1,0,2023-04-13T15:59:14Z,2023-04-13T15:59:15Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625267,figshare.ars,2023,Text,Additional file 1 of How is parental education associated with infant and young child feeding in Bangladesh? a systematic literature review,figshare,0,1,0,1,0,2023-04-13T16:06:57Z,2023-07-20T03:23:18Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625267.v1,figshare.ars,2023,Text,Additional file 1 of How is parental education associated with infant and young child feeding in Bangladesh? a systematic literature review,figshare,0,1,0,1,0,2023-04-13T16:06:57Z,2023-07-20T03:23:17Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6596264,figshare.ars,2023,Collection,How is parental education associated with infant and young child feeding in Bangladesh? a systematic literature review,figshare,0,1,0,1,0,2023-04-13T16:06:57Z,2023-07-20T03:22:03Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6596264.v1,figshare.ars,2023,Collection,How is parental education associated with infant and young child feeding in Bangladesh? a systematic literature review,figshare,0,1,0,1,0,2023-04-13T16:06:57Z,2023-07-20T03:22:03Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625345,figshare.ars,2023,Text,Additional file 1 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:51Z,2023-04-13T16:07:57Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625345.v1,figshare.ars,2023,Text,Additional file 1 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:51Z,2023-04-13T16:07:57Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625351,figshare.ars,2023,Text,Additional file 2 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:52Z,2023-04-13T16:07:58Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625351.v1,figshare.ars,2023,Text,Additional file 2 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:52Z,2023-04-13T16:07:58Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625354,figshare.ars,2023,Text,Additional file 3 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:53Z,2023-04-13T16:07:58Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625354.v1,figshare.ars,2023,Text,Additional file 3 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:53Z,2023-04-13T16:07:58Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625357,figshare.ars,2023,Text,Additional file 4 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:54Z,2023-04-13T16:07:58Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625357.v1,figshare.ars,2023,Text,Additional file 4 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:54Z,2023-04-13T16:07:58Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625360,figshare.ars,2023,Text,Additional file 5 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:55Z,2023-04-13T16:07:58Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625360.v1,figshare.ars,2023,Text,Additional file 5 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:55Z,2023-04-13T16:07:58Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625363,figshare.ars,2023,Text,Additional file 6 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:56Z,2023-04-13T16:07:59Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625363.v1,figshare.ars,2023,Text,Additional file 6 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:56Z,2023-04-13T16:07:59Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625366,figshare.ars,2023,Text,Additional file 7 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:57Z,2023-04-13T16:07:59Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625366.v1,figshare.ars,2023,Text,Additional file 7 of The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:57Z,2023-04-13T16:07:59Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6596336,figshare.ars,2023,Collection,The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:59Z,2023-04-13T16:08:00Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6596336.v1,figshare.ars,2023,Collection,The voice of healthcare: introducing digital decision support systems into clinical practice - a qualitative study,figshare,0,1,0,1,0,2023-04-13T16:07:59Z,2023-04-13T16:08:00Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625480.v1,figshare.ars,2023,Text,Additional file 1 of A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:40Z,2023-04-13T16:08:50Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625480,figshare.ars,2023,Text,Additional file 1 of A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:41Z,2023-04-13T16:08:49Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625483,figshare.ars,2023,Text,Additional file 2 of A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:42Z,2023-04-13T16:08:50Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625483.v1,figshare.ars,2023,Text,Additional file 2 of A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:42Z,2023-04-13T16:08:50Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625486,figshare.ars,2023,Text,Additional file 3 of A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:45Z,2023-04-13T16:08:50Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625486.v1,figshare.ars,2023,Text,Additional file 3 of A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:45Z,2023-04-13T16:08:51Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625489,figshare.ars,2023,Text,Additional file 4 of A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:48Z,2023-04-13T16:08:51Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625489.v1,figshare.ars,2023,Text,Additional file 4 of A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:48Z,2023-04-13T16:08:51Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6596369,figshare.ars,2023,Collection,A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:48Z,2023-04-13T16:08:48Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6596369.v1,figshare.ars,2023,Collection,A scoping review of facilitators and barriers influencing the implementation of surveillance and oral cholera vaccine interventions for cholera control in lower- and middle-income countries,figshare,0,1,0,1,0,2023-04-13T16:08:48Z,2023-04-13T16:08:49Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619848,figshare.ars,2023,Text,Additional file 1 of Rheumatoid arthritis and the risk of postpartum psychiatric disorders: a Nordic population-based cohort study,figshare,0,1,0,1,0,2023-04-13T16:09:27Z,2024-02-08T11:27:04Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625837,figshare.ars,2023,Text,Additional file 1 of Rates of maternal weight gain over the course of pregnancy and offspring risk of neurodevelopmental disorders,figshare,0,1,0,1,0,2023-04-13T16:12:17Z,2023-04-13T16:12:19Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625837.v1,figshare.ars,2023,Text,Additional file 1 of Rates of maternal weight gain over the course of pregnancy and offspring risk of neurodevelopmental disorders,figshare,0,1,0,1,0,2023-04-13T16:12:17Z,2023-04-13T16:12:19Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625840,figshare.ars,2023,Text,Additional file 2 of Rates of maternal weight gain over the course of pregnancy and offspring risk of neurodevelopmental disorders,figshare,0,1,0,1,0,2023-04-13T16:12:18Z,2023-04-13T16:12:19Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22625840.v1,figshare.ars,2023,Text,Additional file 2 of Rates of maternal weight gain over the course of pregnancy and offspring risk of neurodevelopmental disorders,figshare,0,1,0,1,0,2023-04-13T16:12:18Z,2023-04-13T16:12:19Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6596696,figshare.ars,2023,Collection,Rates of maternal weight gain over the course of pregnancy and offspring risk of neurodevelopmental disorders,figshare,0,1,0,1,0,2023-04-13T16:12:19Z,2023-04-13T16:12:20Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6596696.v1,figshare.ars,2023,Collection,Rates of maternal weight gain over the course of pregnancy and offspring risk of neurodevelopmental disorders,figshare,0,1,0,1,0,2023-04-13T16:12:19Z,2023-04-13T16:12:20Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619506,figshare.ars,2023,Text,Additional file 1 of Adrenal insufficiency after curative-intent gastric cancer treatment: a case report,figshare,0,1,0,1,0,2023-04-13T16:14:29Z,2023-04-13T16:14:30Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619050,figshare.ars,2023,Text,Additional file 1 of Physical activity levels in cognitively normal and cognitively impaired oldest-old and the association with dementia risk factors: a pilot study,figshare,0,1,0,1,0,2023-04-13T16:19:10Z,2024-02-08T08:08:28Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619035,figshare.ars,2023,Text,Additional file 1 of Cardiometabolic risk indicators in individuals with bipolar disorders: a replication study,figshare,0,1,0,1,0,2023-04-13T16:19:20Z,2023-04-13T16:19:21Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22618588,figshare.ars,2023,Text,Additional file 3 of It all depends on which side of the fence you are standing: agent and recipient perspectives are differently linked with job crafting,figshare,0,1,0,1,0,2023-04-13T16:25:01Z,2023-04-13T16:25:01Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22618585,figshare.ars,2023,Text,Additional file 2 of It all depends on which side of the fence you are standing: agent and recipient perspectives are differently linked with job crafting,figshare,0,1,0,1,0,2023-04-13T16:25:02Z,2023-04-13T16:25:03Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22618582,figshare.ars,2023,Text,Additional file 1 of It all depends on which side of the fence you are standing: agent and recipient perspectives are differently linked with job crafting,figshare,0,1,0,1,0,2023-04-13T16:25:04Z,2023-04-13T16:25:04Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22618547,figshare.ars,2023,Text,Additional file 1 of The experience and influence of fear after anterior cruciate ligament reconstruction: an interview study with young athletes,figshare,0,1,0,1,0,2023-04-13T16:25:30Z,2023-04-13T16:25:31Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617929,figshare.ars,2023,Text,Additional file 2 of Simulation-based learning in palliative care in postgraduate nursing education: a scoping review,figshare,0,1,0,1,0,2023-04-13T16:33:18Z,2023-04-13T16:33:19Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617926,figshare.ars,2023,Text,Additional file 1 of Simulation-based learning in palliative care in postgraduate nursing education: a scoping review,figshare,0,1,0,1,0,2023-04-13T16:33:21Z,2023-04-13T16:33:22Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617917,figshare.ars,2023,Text,Additional file 4 of Knowledge of the abortion law and key legal issues of sexual and reproductive health and rights among recently arrived migrants in Sweden: a cross-sectional survey,figshare,0,1,0,1,0,2023-04-13T16:33:27Z,2023-04-13T16:33:28Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617914,figshare.ars,2023,Text,Additional file 3 of Knowledge of the abortion law and key legal issues of sexual and reproductive health and rights among recently arrived migrants in Sweden: a cross-sectional survey,figshare,0,1,0,1,0,2023-04-13T16:33:30Z,2023-04-13T16:33:31Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617911,figshare.ars,2023,Text,Additional file 2 of Knowledge of the abortion law and key legal issues of sexual and reproductive health and rights among recently arrived migrants in Sweden: a cross-sectional survey,figshare,0,1,0,1,0,2023-04-13T16:33:31Z,2023-04-13T16:33:32Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617908,figshare.ars,2023,Text,Additional file 1 of Knowledge of the abortion law and key legal issues of sexual and reproductive health and rights among recently arrived migrants in Sweden: a cross-sectional survey,figshare,0,1,0,1,0,2023-04-13T16:33:33Z,2023-04-13T16:33:34Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617863,figshare.ars,2023,Text,Additional file 2 of Pre-pregnancy complications - associated factors and wellbeing in early pregnancy: a Swedish cohort study,figshare,0,1,0,1,0,2023-04-13T16:34:01Z,2024-02-08T06:55:19Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617860,figshare.ars,2023,Text,Additional file 1 of Pre-pregnancy complications - associated factors and wellbeing in early pregnancy: a Swedish cohort study,figshare,0,1,0,1,0,2023-04-13T16:34:05Z,2024-02-08T06:55:19Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617680,figshare.ars,2023,Text,Additional file 1 of Myocardial injury defined as elevated high-sensitivity cardiac troponin T is associated with higher mortality in patients seeking care at emergency departments with acute dyspnea,figshare,0,1,0,1,0,2023-04-13T16:36:16Z,2023-04-13T16:36:17Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617377,figshare.ars,2023,Text,"Additional file 3 of “Honestly, this problem has affected me a lot”: a qualitative exploration of the lived experiences of people with chronic respiratory disease in Sudan and Tanzania",figshare,0,1,0,1,0,2023-04-13T16:40:14Z,2023-04-13T16:40:15Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617371,figshare.ars,2023,Text,"Additional file 2 of “Honestly, this problem has affected me a lot”: a qualitative exploration of the lived experiences of people with chronic respiratory disease in Sudan and Tanzania",figshare,0,1,0,1,0,2023-04-13T16:40:17Z,2023-04-13T16:40:18Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22617368,figshare.ars,2023,Text,"Additional file 1 of “Honestly, this problem has affected me a lot”: a qualitative exploration of the lived experiences of people with chronic respiratory disease in Sudan and Tanzania",figshare,0,1,0,1,0,2023-04-13T16:40:20Z,2023-04-13T16:40:21Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619272,figshare.ars,2023,Text,Additional file 7 of Lifetime impact of achondroplasia study in Europe (LIAISE): findings from a multinational observational study,figshare,0,1,0,1,0,2023-04-13T18:57:38Z,2023-04-13T18:57:39Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619269,figshare.ars,2023,Text,Additional file 6 of Lifetime impact of achondroplasia study in Europe (LIAISE): findings from a multinational observational study,figshare,0,1,0,1,0,2023-04-13T18:57:39Z,2023-04-13T18:57:40Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619266,figshare.ars,2023,Text,Additional file 5 of Lifetime impact of achondroplasia study in Europe (LIAISE): findings from a multinational observational study,figshare,0,1,0,1,0,2023-04-13T18:57:40Z,2023-04-13T18:57:41Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619254,figshare.ars,2023,Text,Additional file 4 of Lifetime impact of achondroplasia study in Europe (LIAISE): findings from a multinational observational study,figshare,0,1,0,1,0,2023-04-13T18:57:45Z,2023-04-13T18:57:46Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619251,figshare.ars,2023,Text,Additional file 3 of Lifetime impact of achondroplasia study in Europe (LIAISE): findings from a multinational observational study,figshare,0,1,0,1,0,2023-04-13T18:57:48Z,2023-04-13T18:57:49Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619248,figshare.ars,2023,Text,Additional file 2 of Lifetime impact of achondroplasia study in Europe (LIAISE): findings from a multinational observational study,figshare,0,1,0,1,0,2023-04-13T18:57:50Z,2023-04-13T18:57:51Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22619245,figshare.ars,2023,Text,Additional file 1 of Lifetime impact of achondroplasia study in Europe (LIAISE): findings from a multinational observational study,figshare,0,1,0,1,0,2023-04-13T18:57:52Z,2023-04-13T18:57:53Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22631631,figshare.ars,2023,Text,Additional file 1 of Stigma towards people with tuberculosis: a cross-cultural adaptation and validation of a scale in Indonesia,figshare,0,1,0,1,0,2023-04-14T03:34:08Z,2024-02-08T15:26:29Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22631631.v1,figshare.ars,2023,Text,Additional file 1 of Stigma towards people with tuberculosis: a cross-cultural adaptation and validation of a scale in Indonesia,figshare,0,1,0,1,0,2023-04-14T03:34:09Z,2024-02-08T17:21:54Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6598365,figshare.ars,2023,Collection,Stigma towards people with tuberculosis: a cross-cultural adaptation and validation of a scale in Indonesia,figshare,0,1,0,1,0,2023-04-14T03:34:10Z,2024-03-23T16:01:24Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6598365.v1,figshare.ars,2023,Collection,Stigma towards people with tuberculosis: a cross-cultural adaptation and validation of a scale in Indonesia,figshare,0,1,0,1,0,2023-04-14T03:34:10Z,2024-03-23T16:01:25Z,1,1,OPEN,,,figshare Academic Research System,repository
10.25384/sage.22632704,sage.journals,2023,Text,sj-pdf-1-pie-10.1177_09544089231162715 - Supplemental material for Role of suction/injection with magnetic dipole and double diffusion on nonlinear radiative Eyring–Powell nanofluid,SAGE Journals,0,1,0,1,0,2023-04-14T06:06:38Z,2024-08-28T10:34:26Z,1,,,,,Sage Journals Data,repository
10.25384/sage.22632704.v1,sage.journals,2023,Text,sj-pdf-1-pie-10.1177_09544089231162715 - Supplemental material for Role of suction/injection with magnetic dipole and double diffusion on nonlinear radiative Eyring–Powell nanofluid,SAGE Journals,0,1,0,1,0,2023-04-14T06:06:38Z,2024-08-28T10:34:28Z,1,,,,,Sage Journals Data,repository
10.25384/sage.c.6598811,sage.journals,2023,Collection,Role of suction/injection with magnetic dipole and double diffusion on nonlinear radiative Eyring–Powell nanofluid,SAGE Journals,0,1,0,1,0,2023-04-14T06:06:38Z,2024-08-28T10:39:01Z,1,1,,,,Sage Journals Data,repository
10.25384/sage.c.6598811.v1,sage.journals,2023,Collection,Role of suction/injection with magnetic dipole and double diffusion on nonlinear radiative Eyring–Powell nanofluid,SAGE Journals,0,1,0,1,0,2023-04-14T06:06:38Z,2024-08-28T10:35:10Z,1,1,,,,Sage Journals Data,repository
10.5281/zenodo.7827554,cern.zenodo,2023,JournalArticle,A genetic variant in the Vitamin D Receptor is associated with asthma at school age; Report from a Swedish high-risk asthma cohort,Zenodo,0,1,0,1,0,2023-04-14T07:13:01Z,2023-04-14T07:13:01Z,1,,,,,Zenodo,repository
10.5281/zenodo.7827553,cern.zenodo,2023,JournalArticle,A genetic variant in the Vitamin D Receptor is associated with asthma at school age; Report from a Swedish high-risk asthma cohort,Zenodo,0,1,0,0,0,2023-04-14T07:13:02Z,2023-04-14T07:13:03Z,1,,,,,Zenodo,repository
10.5281/zenodo.7837355,cern.zenodo,2023,Software,ctmrbio/stag-mwc: StaG v0.6.0,Zenodo,0,1,0,1,0,2023-04-17T12:47:04Z,2023-06-13T10:06:56Z,1,,,,,Zenodo,repository
10.6084/m9.figshare.22645201,figshare.ars,2023,Audiovisual,Greater Combined Reductions of HbA1c ≥ 1.0% and Body Weight Loss ≥ 5.0% or ≥ 10.0% with Orally Administered Semaglutide Versus Comparators,Adis Journals,0,1,0,1,0,2023-04-17T16:15:14Z,2023-06-01T17:42:28Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22649279,figshare.ars,2023,Text,Additional file 1 of Health-related quality of life among patients with end-stage renal disease undergoing hemodialysis in Ethiopia: a cross-sectional survey,figshare,0,1,0,1,0,2023-04-18T04:38:34Z,2023-04-18T04:38:36Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22649279.v1,figshare.ars,2023,Text,Additional file 1 of Health-related quality of life among patients with end-stage renal disease undergoing hemodialysis in Ethiopia: a cross-sectional survey,figshare,0,1,0,1,0,2023-04-18T04:38:34Z,2023-04-18T04:38:36Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6604298,figshare.ars,2023,Collection,Health-related quality of life among patients with end-stage renal disease undergoing hemodialysis in Ethiopia: a cross-sectional survey,figshare,0,1,0,1,0,2023-04-18T04:38:35Z,2023-04-18T04:38:36Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6604298.v1,figshare.ars,2023,Collection,Health-related quality of life among patients with end-stage renal disease undergoing hemodialysis in Ethiopia: a cross-sectional survey,figshare,0,1,0,1,0,2023-04-18T04:38:35Z,2023-04-18T04:38:36Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.22649371,figshare.ars,2023,Text,"Additional file 1 of T-RHEX-RNAseq – a tagmentation-based, rRNA blocked, random hexamer primed RNAseq method for generating stranded RNAseq libraries directly from very low numbers of lysed cells",figshare,0,1,0,1,0,2023-04-18T04:39:26Z,2023-04-18T04:39:27Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.22649371.v1,figshare.ars,2023,Text,"Additional file 1 of T-RHEX-RNAseq – a tagmentation-based, rRNA blocked, random hexamer primed RNAseq method for generating stranded RNAseq libraries directly from very low numbers of lysed cells",figshare,0,1,0,1,0,2023-04-18T04:39:26Z,2023-04-18T04:39:27Z,1,,,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6604369.v1,figshare.ars,2023,Collection,"T-RHEX-RNAseq – a tagmentation-based, rRNA blocked, random hexamer primed RNAseq method for generating stranded RNAseq libraries directly from very low numbers of lysed cells",figshare,0,1,0,1,0,2023-04-18T04:39:26Z,2023-04-18T04:39:27Z,1,1,OPEN,,,figshare Academic Research System,repository
10.6084/m9.figshare.c.6604369,figshare.ars,2023,Collection,"T-RHEX-RNAseq – a tagmentation-based, rRNA blocked, random hexamer primed RNAseq method for generating stranded RNAseq libraries directly from very low numbers of lysed cells",figshare,0,1,0,1,0,2023-04-18T04:39:36Z,2023-04-18T04:39:37Z,1,1,OPEN,,,figshare Academic Research System,repository
10.25384/sage.22661939,sage.journals,2023,Text,"sj-docx-1-msj-10.1177_13524585231161492 – Supplemental material for Multiple sclerosis, disease-modifying drugs and risk for adverse perinatal and pregnancy outcomes: Results from a population-based cohort study",SAGE Journals,0,1,0,1,0,2023-04-20T00:17:45Z,2024-08-28T10:36:59Z,1,,,,,Sage Journals Data,repository
10.25384/sage.22661939.v1,sage.journals,2023,Text,"sj-docx-1-msj-10.1177_13524585231161492 – Supplemental material for Multiple sclerosis, disease-modifying drugs and risk for adverse perinatal and pregnancy outcomes: Results from a population-based cohort study",SAGE Journals,0,1,0,1,0,2023-04-20T00:17:45Z,2024-08-28T10:36:37Z,1,,,,,Sage Journals Data,repository
10.25384/sage.c.6607643,sage.journals,2023,Collection,"Multiple sclerosis, disease-modifying drugs and risk for adverse perinatal and pregnancy outcomes: Results from a population-based cohort study",SAGE Journals,0,1,0,1,0,2023-04-20T00:17:45Z,2024-08-28T10:34:56Z,1,1,,,,Sage Journals Data,repository
10.25384/sage.c.6607643.v1,sage.journals,2023,Collection,"Multiple sclerosis, disease-modifying drugs and risk for adverse perinatal and pregnancy outcomes: Results from a population-based cohort study",SAGE Journals,0,1,0,1,0,2023-04-20T00:17:45Z,2024-08-28T10:38:01Z,1,1,,,,Sage Journals Data,repository
10.6084/m9.figshare.22662488,figshare.ars,2023,Text,Additional file 1 of Functional gradients of the medial parietal cortex in a healthy cohort with family history of sporadic Alzheimer’s disease,figshare,0,1,0,1,0,2023-04-20T03:46:09Z,2023-04-20T03:46:10Z,1,,,,,figshare Academic Research System,repository
